id_jugador,nombre,anio,camiseta,posicion,jugo,jugo_titular,capitan,no_jugo,goles,prom_goles,tarjeta_amarilla,tarjeta_roja,pg,pe,pp,pos_final
1,Gabriel Achilier,2014,21,Defensor,2,0,0,1,0,0.0,0,0,1,1,0,17
2,Alex Aguinaga,2002,10,Mediocampista,3,1,1,0,0,0.0,0,0,1,0,2,24
3,Paul Ambrosi,2006,13,Defensor,1,1,0,3,0,0.0,0,0,0,0,1,12
4,Robert Arboleda,2022,4,Defensor,0,0,0,3,0,0.0,0,0,0,0,0,18
5,Xavier Arreaga,2022,14,Defensor,0,0,0,3,0,0.0,0,0,0,0,0,18
6,Michael Arroyo,2014,15,Mediocampista,2,1,0,1,0,0.0,0,0,0,1,1,17
7,Nicolas Asencio,2002,7,Mediocampista,1,0,0,2,0,0.0,0,0,0,0,1,24
8,Jaime Ayoví,2014,17,Delantero,0,0,0,3,0,0.0,0,0,0,0,0,17
9,Marlon Ayovi,2002,15,Defensor,3,1,0,0,0,0.0,0,0,1,0,2,24
9,Marlon Ayovi,2006,15,Mediocampista,1,1,1,3,0,0.0,0,0,0,0,1,12
10,Walter Ayovi,2002,23,Defensor,0,0,0,3,0,0.0,0,0,0,0,0,24
10,Walter Ayovi,2014,10,Defensor,3,3,0,0,0,0.0,0,0,1,1,1,17
11,Óscar Bagüí,2014,18,Defensor,0,0,0,3,0,0.0,0,0,0,0,0,17
12,Máximo Banguera,2014,1,Arquero,0,0,0,3,0,0.0,0,0,0,0,0,17
13,Cristian Benitez,2006,23,Delantero,1,0,0,3,0,0.0,0,0,0,0,1,12
14,Adrian Bone,2014,12,Arquero,0,0,0,3,0,0.0,0,0,0,0,0,17
15,Felix Borja,2006,9,Delantero,1,1,0,3,0,0.0,0,0,0,0,1,12
16,Juan Carlos Burbano,2002,14,Mediocampista,0,0,0,3,0,0.0,0,0,0,0,0,24
17,Felipe Caicedo,2014,11,Delantero,3,2,0,0,0,0.0,0,0,1,1,1,17
18,Moisés Caicedo,2022,23,Mediocampista,3,3,0,0,1,0.33,1,0,1,1,1,18
19,Segundo Castillo,2006,14,Mediocampista,3,3,0,1,0,0.0,1,0,2,0,1,12
20,Jose Cevallos,2002,1,Arquero,3,3,0,0,0,0.0,1,0,1,0,2,24
21,Clever Chala,2002,16,Mediocampista,3,3,0,0,0,0.0,2,0,1,0,2,24
22,José Cifuentes,2022,5,Mediocampista,2,0,0,1,0,0.0,0,0,1,0,1,18
23,Ulises De La Cruz,2002,4,Defensor,3,3,0,0,0,0.0,1,0,1,0,2,24
24,Agustin Delgado,2002,11,Delantero,3,3,0,0,1,0.33,1,0,1,0,2,24
24,Agustin Delgado,2006,11,Delantero,3,3,0,1,2,0.67,0,0,2,0,1,12
25,Alexander Domínguez,2014,22,Arquero,3,3,0,0,0,0.0,0,0,1,1,1,17
25,Alexander Domínguez,2022,22,Arquero,0,0,0,3,0,0.0,0,0,0,0,0,18
26,Frickson Erazo,2014,3,Defensor,3,3,0,0,0,0.0,1,0,1,1,1,17
27,Giovanny Espinoza,2002,17,Defensor,0,0,0,3,0,0.0,0,0,0,0,0,24
27,Giovanny Espinoza,2006,17,Defensor,4,4,0,0,0,0.0,0,0,2,0,2,12
28,Michael Estrada,2022,11,Delantero,3,3,0,0,0,0.0,0,0,1,1,1,18
29,Pervis Estupiñán,2022,7,Defensor,3,3,0,0,0,0.0,0,0,1,1,1,18
30,Angel Fernandez,2002,13,Delantero,0,0,0,3,0,0.0,0,0,0,0,0,24
31,Alan Franco,2022,21,Mediocampista,2,1,0,1,0,0.0,0,0,1,0,1,18
32,Hernán Galíndez,2022,1,Arquero,3,3,0,0,0,0.0,0,0,1,1,1,18
33,Luis Gomez,2002,8,Defensor,0,0,0,3,0,0.0,0,0,0,0,0,24
34,Carlos Gruezo,2014,23,Mediocampista,2,1,0,1,0,0.0,0,0,1,0,1,17
34,Carlos Gruezo,2022,8,Mediocampista,1,1,0,2,0,0.0,0,0,0,0,1,18
35,Jorge Guagua,2006,2,Defensor,3,1,0,1,0,0.0,0,0,2,0,1,12
35,Jorge Guagua,2014,2,Defensor,3,3,0,0,0,0.0,0,0,1,1,1,17
36,Raul Guerron,2002,6,Defensor,3,3,0,0,0,0.0,1,0,1,0,2,24
37,Piero Hincapié,2022,3,Defensor,3,3,0,0,0,0.0,0,0,1,1,1,18
38,Ivan Hurtado,2002,3,Defensor,3,3,2,0,0,0.0,0,0,1,0,2,24
38,Ivan Hurtado,2006,3,Defensor,3,3,3,1,0,0.0,1,0,2,0,1,12
39,Giovanni Ibarra,2002,12,Arquero,0,0,0,3,0,0.0,0,0,0,0,0,24
40,Renato Ibarra,2014,5,Mediocampista,1,0,0,2,0,0.0,0,0,0,1,0,17
41,Romario Ibarra,2022,10,Mediocampista,2,1,0,1,0,0.0,0,0,1,1,0,18
42,Ivan Kaviedes,2002,9,Delantero,2,1,0,1,0,0.0,1,0,1,0,1,24
42,Ivan Kaviedes,2006,10,Delantero,4,1,0,0,1,0.25,0,0,2,0,2,12
43,Damian Lanza,2006,22,Arquero,0,0,0,4,0,0.0,0,0,0,0,0,12
44,Christian Lara,2006,7,Mediocampista,2,0,0,2,0,0.0,0,0,0,0,2,12
45,Fidel Martínez,2014,20,Mediocampista,0,0,0,3,0,0.0,0,0,0,0,0,17
46,Ángel Mena,2022,15,Mediocampista,0,0,0,3,0,0.0,0,0,0,0,0,18
47,Edison Mendez,2002,19,Mediocampista,3,3,0,0,1,0.33,0,0,1,0,2,24
47,Edison Mendez,2006,8,Mediocampista,4,4,0,0,0,0.0,1,0,2,0,2,12
47,Edison Mendez,2014,8,Mediocampista,1,0,0,2,0,0.0,0,0,1,0,0,17
48,Jhegson Méndez,2022,20,Mediocampista,2,2,0,1,0,0.0,2,0,1,1,0,18
49,Oswaldo Minda,2014,14,Mediocampista,2,2,0,1,0,0.0,0,0,1,1,0,17
50,Jefferson Montero,2014,7,Mediocampista,3,3,0,0,0,0.0,1,0,1,1,1,17
51,Cristian Mora,2006,12,Arquero,4,4,0,0,0,0.0,1,0,2,0,2,12
52,Christian Noboa,2014,6,Mediocampista,3,3,0,0,0,0.0,0,0,1,1,1,17
53,Alfonso Obregon,2002,5,Mediocampista,3,3,0,0,0,0.0,0,0,1,0,2,24
54,William Pacho,2022,6,Defensor,0,0,0,3,0,0.0,0,0,0,0,0,18
55,Diego Palacios,2022,18,Defensor,0,0,0,3,0,0.0,0,0,0,0,0,18
56,Juan Carlos Paredes,2014,4,Defensor,3,3,0,0,0,0.0,1,0,1,1,1,17
57,Jose Perlaza,2006,5,Defensor,0,0,0,4,0,0.0,0,0,0,0,0,12
58,Gonzalo Plata,2022,19,Mediocampista,3,3,0,0,0,0.0,0,0,1,1,1,18
59,Augusto Poroso,2002,2,Defensor,3,3,0,0,0,0.0,1,0,1,0,2,24
60,Jackson Porozo,2022,25,Defensor,2,1,0,1,0,0.0,0,0,0,1,1,18
61,Angelo Preciado,2022,17,Defensor,3,3,0,0,0,0.0,0,0,1,1,1,18
62,Ayrton Preciado,2022,9,Mediocampista,0,0,0,3,0,0.0,0,0,0,0,0,18
63,Moisés Ramírez,2022,12,Arquero,0,0,0,3,0,0.0,0,0,0,0,0,18
64,Djorkaeff Reasco,2022,24,Delantero,1,0,0,2,0,0.0,0,0,0,0,1,18
65,Neicer Reasco,2006,18,Defensor,3,3,0,1,0,0.0,0,0,2,0,1,12
66,Kevin Rodríguez,2022,26,Delantero,2,0,0,1,0,0.0,0,0,1,1,0,18
67,Joao Rojas,2014,9,Delantero,1,0,0,2,0,0.0,0,0,0,0,1,17
69,Luis Saritama,2006,19,Mediocampista,0,0,0,4,0,0.0,0,0,0,0,0,12
69,Luis Saritama,2014,19,Mediocampista,0,0,0,3,0,0.0,0,0,0,0,0,17
70,Jeremy Sarmiento,2022,16,Mediocampista,3,0,0,0,0,0.0,0,0,1,1,1,18
71,Carlos Tenorio,2002,18,Delantero,3,1,0,0,0,0.0,1,0,1,0,2,24
71,Carlos Tenorio,2006,21,Delantero,3,3,0,1,2,0.67,1,0,2,0,1,12
73,Félix Torres,2022,2,Defensor,3,3,0,0,0,0.0,0,0,1,1,1,18
74,Patricio Urrutia,2006,6,Mediocampista,3,0,0,1,0,0.0,0,0,2,0,1,12
75,Antonio Valencia,1950,-,Mediocampista,1,1,0,0,0,0.0,0,0,0,0,1,13
75,Antonio Valencia,2006,16,Mediocampista,4,4,0,0,0,0.0,2,0,2,0,2,12
76,Enner Valencia,2014,13,Delantero,3,3,0,0,3,1.0,1,0,1,1,1,17
76,Enner Valencia,2022,13,Delantero,3,3,3,0,3,1.0,0,0,1,1,1,18
77,Edwin Villafuerte,2006,1,Arquero,0,0,0,4,0,0.0,0,0,0,0,0,12
78,Daniel Viteri,2002,22,Arquero,0,0,0,3,0,0.0,0,0,0,0,0,24
79,Yuki Abe,2010,2,Mediocampista,4,4,0,0,0,0.0,1,0,2,1,1,9
80,Yutaka Akita,1998,17,Defensor,3,3,0,0,0,0.0,1,0,0,0,3,31
80,Yutaka Akita,2002,2,Defensor,0,0,0,4,0,0.0,0,0,0,0,0,9
81,Toshihiro Aoyama,2014,14,Defensor,1,1,0,2,0,0.0,0,0,0,0,1,29
82,Takuma Asano,2022,18,Delantero,4,0,0,0,1,0.25,0,0,2,1,1,9
83,Ritsu Doan,2022,8,Mediocampista,4,2,0,0,2,0.5,0,0,2,1,1,9
84,Yoichi Doi,2006,12,Arquero,0,0,0,3,0,0.0,0,0,0,0,0,29
85,Wataru Endo,2018,6,Defensor,0,0,0,4,0,0.0,0,0,0,0,0,15
85,Wataru Endo,2022,6,Mediocampista,4,3,0,0,0,0.0,1,0,2,1,1,9
86,Yasuhito Endo,2006,4,Mediocampista,0,0,0,3,0,0.0,0,0,0,0,0,29
86,Yasuhito Endo,2010,7,Mediocampista,4,4,0,0,1,0.25,2,0,2,1,1,9
86,Yasuhito Endo,2014,7,Mediocampista,2,0,0,1,0,0.0,0,0,0,1,1,29
87,Takashi Fukunishi,2002,15,Mediocampista,1,0,0,3,0,0.0,0,0,1,0,0,9
87,Takashi Fukunishi,2006,15,Mediocampista,2,2,0,1,0,0.0,0,0,0,1,1,29
88,Shuichi Gonda,2014,23,Arquero,0,0,0,3,0,0.0,0,0,0,0,0,29
88,Shuichi Gonda,2022,12,Arquero,4,4,0,0,0,0.0,0,0,2,1,1,9
89,Genki Haraguchi,2018,8,Mediocampista,3,3,0,1,1,0.33,0,0,1,1,1,15
90,Makoto Hasebe,2010,17,Mediocampista,4,4,4,0,0,0.0,0,0,2,1,1,9
90,Makoto Hasebe,2014,17,Mediocampista,3,3,3,0,0,0.0,1,0,0,1,2,29
90,Makoto Hasebe,2018,17,Mediocampista,4,3,3,0,0,0.0,1,0,1,1,2,15
91,Toshihiro Hattori,1998,13,Defensor,0,0,0,3,0,0.0,0,0,0,0,0,31
91,Toshihiro Hattori,2002,6,Defensor,1,0,0,3,0,0.0,0,0,1,0,0,9
92,Masaaki Higashiguchi,2018,12,Arquero,0,0,0,4,0,0.0,0,0,0,0,0,15
93,Takashi Hirano,1998,22,Mediocampista,2,0,0,1,0,0.0,1,0,0,0,2,31
94,Keisuke Honda,2010,18,Mediocampista,4,4,0,0,2,0.5,1,0,2,1,1,9
94,Keisuke Honda,2014,4,Delantero,3,3,0,0,1,0.33,0,0,0,1,2,29
94,Keisuke Honda,2018,4,Mediocampista,3,0,0,1,1,0.33,0,0,1,1,1,15
95,Daisuke Ichikawa,2002,22,Mediocampista,3,1,0,1,0,0.0,0,0,1,1,1,9
96,Masami Ihara,1998,4,Defensor,3,3,3,0,0,0.0,1,0,0,0,3,31
97,Junichi Inamoto,2002,5,Mediocampista,4,4,0,0,2,0.5,1,0,2,1,1,9
97,Junichi Inamoto,2006,17,Mediocampista,2,1,0,1,0,0.0,0,0,0,1,1,29
97,Junichi Inamoto,2010,20,Mediocampista,2,0,0,2,0,0.0,0,0,2,0,0,9
98,Masahiko Inoha,2014,19,Defensor,0,0,0,3,0,0.0,0,0,0,0,0,29
99,Takashi Inui,2018,14,Mediocampista,4,3,0,0,2,0.5,1,0,1,1,2,15
100,Ko Itakura,2022,4,Defensor,3,3,0,1,0,0.0,2,0,2,0,1,9
101,Hiroki Ito,2022,26,Defensor,1,0,0,3,0,0.0,0,0,0,0,1,9
102,Junya Ito,2022,14,Mediocampista,4,3,0,0,0,0.0,0,0,2,1,1,9
103,Teruyoshi Ito,1998,7,Mediocampista,0,0,0,3,0,0.0,0,0,0,0,0,31
104,Daiki Iwamasa,2010,13,Defensor,0,0,0,4,0,0.0,0,0,0,0,0,9
105,Shoji Jo,1998,18,Delantero,3,3,0,0,0,0.0,0,0,0,0,3,31
106,Shinji Kagawa,2014,10,Mediocampista,3,2,0,0,0,0.0,0,0,0,1,2,29
106,Shinji Kagawa,2018,10,Mediocampista,3,3,0,1,1,0.33,0,0,1,1,1,15
107,Akira Kaji,2006,21,Defensor,2,2,0,1,0,0.0,1,0,0,1,1,29
108,Yoichiro Kakitani,2014,11,Delantero,2,0,0,1,0,0.0,0,0,0,0,2,29
109,Daichi Kamada,2022,15,Mediocampista,4,4,0,0,0,0.0,0,0,2,1,1,9
110,Yoshikatsu Kawaguchi,1998,20,Arquero,3,3,0,0,0,0.0,0,0,0,0,3,31
110,Yoshikatsu Kawaguchi,2002,1,Arquero,0,0,0,4,0,0.0,0,0,0,0,0,9
110,Yoshikatsu Kawaguchi,2006,23,Arquero,3,3,0,0,0,0.0,1,0,0,1,2,29
110,Yoshikatsu Kawaguchi,2010,23,Arquero,0,0,0,4,0,0.0,0,0,0,0,0,9
111,Eiji Kawashima,2010,21,Arquero,4,4,0,0,0,0.0,0,0,2,1,1,9
111,Eiji Kawashima,2014,1,Arquero,3,3,0,0,0,0.0,0,0,0,1,2,29
111,Eiji Kawashima,2018,1,Arquero,4,4,0,0,0,0.0,1,0,1,1,2,15
111,Eiji Kawashima,2022,1,Arquero,0,0,0,4,0,0.0,0,0,0,0,0,9
112,Hiroshi Kiyotake,2014,8,Mediocampista,1,0,0,2,0,0.0,0,0,0,0,1,29
113,Nobuyuki Kojima,1998,1,Arquero,0,0,0,3,0,0.0,0,0,0,0,0,31
114,Yuichi Komano,2006,3,Defensor,1,1,0,2,0,0.0,0,0,0,0,1,29
114,Yuichi Komano,2010,3,Defensor,4,4,0,0,0,0.0,0,0,2,1,1,9
115,Yasuyuki Konno,2010,15,Defensor,1,0,0,3,0,0.0,0,0,1,0,0,9
115,Yasuyuki Konno,2014,15,Defensor,2,2,0,1,0,0.0,1,0,0,1,1,29
116,Take Kubo,2022,11,Mediocampista,2,2,0,2,0,0.0,0,0,2,0,0,9
117,Wagner Lopes,1998,12,Delantero,3,0,0,0,0,0.0,0,0,0,0,3,31
118,Shuto Machino,2022,20,Delantero,0,0,0,4,0,0.0,0,0,0,0,0,9
119,Daizen Maeda,2022,25,Delantero,3,3,0,1,1,0.33,0,0,2,1,0,9
120,Seiichiro Maki,2006,11,Delantero,1,1,0,2,0,0.0,0,0,0,0,1,29
121,Tomoaki Makino,2018,20,Defensor,1,1,0,3,0,0.0,1,0,0,0,1,15
122,Naoki Matsuda,2002,3,Defensor,4,4,0,0,0,0.0,0,0,2,1,1,9
123,Daisuke Matsui,2010,8,Mediocampista,4,4,0,0,0,0.0,1,0,2,1,1,9
124,Takumi Minamino,2022,10,Mediocampista,3,0,0,1,0,0.0,0,0,1,1,1,9
125,Kaoru Mitoma,2022,9,Mediocampista,4,0,0,0,0,0.0,0,0,2,1,1,9
126,Tsuneyasu Miyamoto,2002,17,Defensor,4,3,3,0,0,0.0,1,0,2,1,1,9
126,Tsuneyasu Miyamoto,2006,5,Defensor,2,2,2,1,0,0.0,2,0,0,1,1,29
127,Teruyuki Moniwa,2006,2,Defensor,1,0,0,2,0,0.0,1,0,0,0,1,29
128,Takayuki Morimoto,2010,19,Delantero,0,0,0,4,0,0.0,0,0,0,0,0,9
129,Ryuzo Morioka,2002,4,Defensor,1,1,1,3,0,0.0,0,0,0,1,0,9
130,Masato Morishige,2014,6,Defensor,1,1,0,2,0,0.0,1,0,0,0,1,29
131,Hiroaki Morishima,1998,15,Mediocampista,1,0,0,2,0,0.0,0,0,0,0,1,31
131,Hiroaki Morishima,2002,8,Mediocampista,3,0,0,1,1,0.33,0,0,1,1,1,9
132,Hidemasa Morita,2022,13,Mediocampista,3,3,0,1,0,0.0,0,0,1,1,1,9
133,Yoshinori Muto,2018,13,Delantero,1,1,0,3,0,0.0,0,0,0,0,1,15
134,Tomokazu Myojin,2002,20,Mediocampista,3,3,0,1,0,0.0,0,0,2,0,1,9
135,Yuto Nagatomo,2010,5,Defensor,4,4,0,0,0,0.0,2,0,2,1,1,9
135,Yuto Nagatomo,2014,5,Defensor,3,3,0,0,0,0.0,0,0,0,1,2,29
135,Yuto Nagatomo,2018,5,Defensor,4,4,1,0,0,0.0,0,0,1,1,2,15
135,Yuto Nagatomo,2022,5,Defensor,4,4,0,0,0,0.0,0,0,2,1,1,9
136,Kengo Nakamura,2010,14,Mediocampista,1,0,0,3,0,0.0,0,0,0,1,0,9
137,Kosuke Nakamura,2018,23,Arquero,0,0,0,4,0,0.0,0,0,0,0,0,15
138,Shunsuke Nakamura,2006,10,Mediocampista,3,3,0,0,1,0.33,0,0,0,1,2,29
138,Shunsuke Nakamura,2010,10,Mediocampista,1,0,0,3,0,0.0,0,0,0,0,1,9
139,Eisuke Nakanishi,1998,19,Defensor,2,2,0,1,0,0.0,2,0,0,0,2,31
140,Hidetoshi Nakata,1998,8,Mediocampista,3,3,0,0,0,0.0,0,0,0,0,3,31
140,Hidetoshi Nakata,2002,7,Mediocampista,4,4,0,0,1,0.25,0,0,2,1,1,9
140,Hidetoshi Nakata,2006,7,Mediocampista,3,3,0,0,0,0.0,0,0,0,1,2,29
142,Masashi Nakayama,1998,9,Delantero,3,3,0,0,1,0.33,0,0,0,0,3,31
142,Masashi Nakayama,2002,10,Delantero,1,0,0,3,0,0.0,1,0,1,0,0,9
143,Yuji Nakazawa,2006,22,Defensor,3,3,1,0,0,0.0,0,0,0,1,2,29
143,Yuji Nakazawa,2010,22,Defensor,4,4,0,0,0,0.0,0,0,2,1,1,9
144,Hiroshi Nanami,1998,10,Mediocampista,3,3,0,0,0,0.0,1,0,0,0,3,31
145,Akira Narahashi,1998,2,Defensor,3,3,0,0,0,0.0,0,0,0,0,3,31
146,Seigo Narazaki,1998,21,Arquero,0,0,0,3,0,0.0,0,0,0,0,0,31
146,Seigo Narazaki,2002,12,Arquero,4,4,0,0,0,0.0,0,0,2,1,1,9
146,Seigo Narazaki,2006,1,Arquero,0,0,0,3,0,0.0,0,0,0,0,0,29
146,Seigo Narazaki,2010,1,Arquero,0,0,0,4,0,0.0,0,0,0,0,0,9
147,Shusaku Nishikawa,2014,12,Arquero,0,0,0,3,0,0.0,0,0,0,0,0,29
148,Akinori Nishizawa,2002,9,Delantero,1,1,0,3,0,0.0,0,0,0,0,1,9
149,Mitsuo Ogasawara,2002,19,Mediocampista,1,0,0,3,0,0.0,0,0,1,0,0,9
149,Mitsuo Ogasawara,2006,8,Mediocampista,2,2,0,1,0,0.0,0,0,0,1,1,29
150,Masashi Oguro,2006,16,Delantero,3,0,0,0,0,0.0,0,0,0,1,2,29
151,Masayuki Okano,1998,14,Delantero,1,0,0,2,0,0.0,0,0,0,0,1,31
152,Shinji Okazaki,2010,9,Delantero,4,0,0,0,1,0.25,0,0,2,1,1,9
152,Shinji Okazaki,2014,9,Delantero,3,3,0,0,1,0.33,0,0,0,1,2,29
152,Shinji Okazaki,2018,9,Delantero,3,1,0,1,0,0.0,0,0,1,1,1,15
153,Yoshito Okubo,2010,16,Delantero,4,4,0,0,0,0.0,0,0,2,1,1,9
153,Yoshito Okubo,2014,13,Delantero,3,2,0,0,0,0.0,0,0,0,1,2,29
154,Norio Omura,1998,5,Defensor,1,1,0,2,0,0.0,0,0,0,0,1,31
155,Shinji Ono,1998,11,Mediocampista,1,0,0,2,0,0.0,0,0,0,0,1,31
155,Shinji Ono,2002,18,Mediocampista,4,4,0,0,0,0.0,0,0,2,1,1,9
155,Shinji Ono,2006,18,Mediocampista,1,0,0,2,0,0.0,0,0,0,0,1,29
156,Yuya Osako,2014,18,Delantero,2,2,0,1,0,0.0,0,0,0,1,1,29
156,Yuya Osako,2018,15,Delantero,4,3,0,0,1,0.25,0,0,1,1,2,15
157,Ryota Oshima,2018,18,Mediocampista,0,0,0,4,0,0.0,0,0,0,0,0,15
158,Manabu Saito,2014,20,Delantero,0,0,0,3,0,0.0,0,0,0,0,0,29
159,Toshihide Saito,1998,16,Defensor,0,0,0,3,0,0.0,0,0,0,0,0,31
160,Gotoku Sakai,2014,3,Defensor,0,0,0,3,0,0.0,0,0,0,0,0,29
160,Gotoku Sakai,2018,21,Defensor,1,1,0,3,0,0.0,0,0,0,0,1,15
161,Hiroki Sakai,2014,21,Defensor,0,0,0,3,0,0.0,0,0,0,0,0,29
161,Hiroki Sakai,2018,19,Defensor,4,4,0,0,0,0.0,0,0,1,1,2,15
161,Hiroki Sakai,2022,19,Defensor,2,1,0,2,0,0.0,0,0,1,1,0,9
162,Alessandro Santos,2002,14,Mediocampista,2,1,0,2,0,0.0,0,0,0,1,1,9
162,Alessandro Santos,2006,14,Defensor,3,3,0,0,0,0.0,1,0,0,1,2,29
163,Daniel Schmid,2022,23,Arquero,0,0,0,4,0,0.0,0,0,0,0,0,9
164,Gaku Shibasaki,2018,7,Mediocampista,4,4,0,0,0,0.0,1,0,1,1,2,15
164,Gaku Shibasaki,2022,7,Mediocampista,0,0,0,4,0,0.0,0,0,0,0,0,9
165,Gen Shoji,2018,3,Defensor,3,3,0,1,0,0.0,0,0,1,1,1,15
166,Hitoshi Sogahata,2002,23,Arquero,0,0,0,4,0,0.0,0,0,0,0,0,9
167,Naoki Soma,1998,3,Defensor,3,3,0,0,0,0.0,0,0,0,0,3,31
168,Yuki Soma,2022,24,Mediocampista,1,1,0,3,0,0.0,0,0,0,0,1,9
169,Takayuki Suzuki,2002,11,Delantero,4,3,0,0,1,0.25,0,0,2,1,1,9
170,Naohiro Takahara,2006,9,Delantero,3,2,0,0,0,0.0,1,0,0,1,2,29
171,Keiji Tamada,2006,20,Delantero,2,1,0,1,1,0.5,0,0,0,1,1,29
171,Keiji Tamada,2010,11,Delantero,2,0,0,2,0,0.0,0,0,0,1,1,9
172,Ao Tanaka,2022,17,Mediocampista,3,2,0,1,1,0.33,0,0,2,1,0,9
173,Marcus Tulio Tanaka,2010,4,Defensor,4,4,0,0,0,0.0,0,0,2,1,1,9
174,Shogo Taniguchi,2022,3,Defensor,2,2,0,2,0,0.0,1,0,1,1,0,9
175,Kazuyuki Toda,2002,21,Mediocampista,4,4,0,0,0,0.0,2,0,2,1,1,9
176,Takehiro Tomiyasu,2022,16,Defensor,3,1,0,1,0,0.0,0,0,2,1,0,9
177,Keisuke Tsuboi,2006,19,Defensor,2,2,0,1,0,0.0,0,0,0,0,2,29
178,Atsuto Uchida,2010,6,Defensor,0,0,0,4,0,0.0,0,0,0,0,0,9
178,Atsuto Uchida,2014,2,Defensor,3,3,0,0,0,0.0,0,0,0,1,2,29
179,Ayase Ueda,2022,21,Delantero,1,1,0,3,0,0.0,0,0,0,0,1,9
180,Naomichi Ueda,2018,2,Defensor,0,0,0,4,0,0.0,0,0,0,0,0,15
181,Takashi Usami,2018,11,Mediocampista,2,1,0,2,0,0.0,0,0,0,1,1,15
182,Hotaru Yamaguchi,2014,16,Mediocampista,3,2,0,0,0,0.0,0,0,0,1,2,29
182,Hotaru Yamaguchi,2018,16,Mediocampista,3,1,0,1,0,0.0,0,0,1,0,2,15
183,Motohiro Yamaguchi,1998,6,Mediocampista,3,3,0,0,0,0.0,1,0,0,0,3,31
184,Miki Yamane,2022,2,Defensor,1,1,0,3,0,0.0,1,0,0,0,1,9
185,Atsushi Yanagisawa,2002,13,Delantero,3,3,0,1,0,0.0,0,0,2,1,0,9
185,Atsushi Yanagisawa,2006,13,Delantero,2,2,0,1,0,0.0,0,0,0,1,1,29
186,Kisho Yano,2010,12,Delantero,1,0,0,3,0,0.0,0,0,1,0,0,9
187,Maya Yoshida,2014,22,Defensor,3,3,0,0,0,0.0,1,0,0,1,2,29
187,Maya Yoshida,2018,22,Defensor,4,4,0,0,0,0.0,0,0,1,1,2,15
187,Maya Yoshida,2022,22,Defensor,4,4,4,0,0,0.0,1,0,2,1,1,9
188,Edgar Alvarez,2010,17,Mediocampista,2,2,0,1,0,0.0,0,0,0,1,1,30
189,Julio Cesar Arzu,1982,21,Arquero,3,3,0,0,0,0.0,0,0,0,2,1,18
190,Roberto Bailey,1982,16,Mediocampista,0,0,0,3,0,0.0,0,0,0,0,0,18
191,Brayan Beckeles,2014,21,Defensor,3,3,0,0,0,0.0,0,0,0,0,3,31
192,Jerry Bengtson,2014,11,Delantero,3,3,0,0,0,0.0,1,0,0,0,3,31
193,Victor Bernardez,2010,5,Defensor,1,1,0,2,0,0.0,0,0,0,1,0,30
193,Victor Bernardez,2014,5,Defensor,3,3,0,0,0,0.0,1,0,0,0,3,31
194,Porfirio Betancourt,1982,9,Delantero,3,3,0,0,0,0.0,0,0,0,2,1,18
195,David Bueso,1982,11,Mediocampista,0,0,0,3,0,0.0,0,0,0,0,0,18
196,Jose Bulnes,1982,4,Defensor,2,2,0,1,0,0.0,0,0,0,1,1,18
197,Carlos Cabellero,1982,18,Delantero,1,0,0,2,0,0.0,0,0,0,1,0,18
198,Ricardo Canales,2010,1,Arquero,0,0,0,3,0,0.0,0,0,0,0,0,30
199,Marvin Chávez,2014,23,Mediocampista,2,0,0,1,0,0.0,0,0,0,0,2,31
200,Osman Chavez,2010,2,Defensor,3,3,0,0,0,0.0,1,0,0,1,2,30
200,Osman Chavez,2014,2,Defensor,1,0,0,2,0,0.0,0,0,0,0,1,31
201,Jorge Claros,2014,20,Mediocampista,3,2,0,0,0,0.0,0,0,0,0,3,31
202,Allan Costly,1982,5,Defensor,3,3,0,0,0,0.0,0,0,0,2,1,18
203,Carlo Costly,2014,13,Delantero,3,3,0,0,1,0.33,0,0,0,0,3,31
204,Jose Cruz,1982,17,Defensor,1,1,0,2,0,0.0,0,0,0,1,0,18
205,Juan Cruz,1982,14,Mediocampista,1,1,0,2,0,0.0,0,0,0,0,1,18
206,Edder Delgado,2014,12,Mediocampista,0,0,0,3,0,0.0,0,0,0,0,0,31
207,Domingo Drummond,1982,12,Defensor,1,1,0,2,0,0.0,0,0,0,0,1,18
208,Donis Escober,2010,22,Arquero,0,0,0,3,0,0.0,0,0,0,0,0,30
208,Donis Escober,2014,22,Arquero,0,0,0,3,0,0.0,0,0,0,0,0,31
209,Roger Espinoza,2010,13,Delantero,2,2,0,1,0,0.0,0,0,0,0,2,30
209,Roger Espinoza,2014,15,Mediocampista,3,3,0,0,0,0.0,0,0,0,0,3,31
210,Jose Figueroa,1982,10,Delantero,3,3,0,0,0,0.0,0,0,0,2,1,18
211,Maynor Figueroa,2010,3,Defensor,3,3,0,0,0,0.0,0,0,0,1,2,30
211,Maynor Figueroa,2014,3,Defensor,3,3,0,0,0,0.0,0,0,0,0,3,31
212,Juan Carlos García,2014,6,Defensor,2,1,0,1,0,0.0,0,0,0,0,2,31
213,Oscar Boniek Garcia,2010,14,Defensor,0,0,0,3,0,0.0,0,0,0,0,0,30
213,Oscar Boniek Garcia,2014,14,Mediocampista,3,2,0,0,0,0.0,1,0,0,0,3,31
214,Luis Garrido,2014,19,Mediocampista,2,2,0,1,0,0.0,1,0,0,0,2,31
215,Amado Guevara,2010,20,Mediocampista,2,2,2,1,0,0.0,0,0,0,0,2,30
