ID JUGADOR;NOMBRE;ID SELECCION;SELECCION
1;Achilier, Gabriel;27;Ecuador
2;Aguinaga, Alex;27;Ecuador
3;Ambrosi, Paul;27;Ecuador
4;Arboleda, Robert;27;Ecuador
5;Arreaga, Xavier;27;Ecuador
6;Arroyo, Michael;27;Ecuador
7;Asencio, Nicolas;27;Ecuador
8;Ayoví, Jaime;27;Ecuador
9;Ayovi, Marlon;27;Ecuador
10;Ayovi, Walter;27;Ecuador
11;Bagüí, Óscar;27;Ecuador
12;Banguera, Máximo;27;Ecuador
13;Benitez, Cristian;27;Ecuador
14;Bone, Adrian;27;Ecuador
15;Borja, Felix;27;Ecuador
16;Burbano, Juan Carlos;27;Ecuador
17;Caicedo, Felipe;27;Ecuador
18;Caicedo, Moisés;27;Ecuador
19;Castillo, Segundo;27;Ecuador
20;Cevallos, Jose;27;Ecuador
21;Chala, Clever;27;Ecuador
22;Cifuentes, José;27;Ecuador
23;De La Cruz, Ulises;27;Ecuador
24;Delgado, Agustin;27;Ecuador
25;Domínguez, Alexander;27;Ecuador
26;Erazo, Frickson;27;Ecuador
27;Espinoza, Giovanny;27;Ecuador
28;Estrada, Michael;27;Ecuador
29;Estupiñán, Pervis;27;Ecuador
30;Fernandez, Angel;27;Ecuador
31;Franco, Alan;27;Ecuador
32;Galíndez, Hernán;27;Ecuador
33;Gomez, Luis;27;Ecuador
34;Gruezo, Carlos;27;Ecuador
35;Guagua, Jorge;27;Ecuador
36;Guerron, Raul;27;Ecuador
37;Hincapié, Piero;27;Ecuador
38;Hurtado, Ivan;27;Ecuador
39;Ibarra, Giovanni;27;Ecuador
40;Ibarra, Renato;27;Ecuador
41;Ibarra, Romario;27;Ecuador
42;Kaviedes, Ivan;27;Ecuador
43;Lanza, Damian;27;Ecuador
44;Lara, Christian;27;Ecuador
45;Martínez, Fidel;27;Ecuador
46;Mena, Ángel;27;Ecuador
47;Mendez, Edison;27;Ecuador
48;Méndez, Jhegson;27;Ecuador
49;Minda, Oswaldo;27;Ecuador
50;Montero, Jefferson;27;Ecuador
51;Mora, Cristian;27;Ecuador
52;Noboa, Christian;27;Ecuador
53;Obregon, Alfonso;27;Ecuador
54;Pacho, William;27;Ecuador
55;Palacios, Diego;27;Ecuador
56;Paredes, Juan Carlos;27;Ecuador
57;Perlaza, Jose;27;Ecuador
58;Plata, Gonzalo;27;Ecuador
59;Poroso, Augusto;27;Ecuador
60;Porozo, Jackson;27;Ecuador
61;Preciado, Angelo;27;Ecuador
62;Preciado, Ayrton;27;Ecuador
63;Ramírez, Moisés;27;Ecuador
64;Reasco, Djorkaeff;27;Ecuador
65;Reasco, Neicer;27;Ecuador
66;Rodríguez, Kevin;27;Ecuador
67;Rojas, Joao;27;Ecuador
68;Sanchez, Wellington;27;Ecuador
69;Saritama, Luis;27;Ecuador
70;Sarmiento, Jeremy;27;Ecuador
71;Tenorio, Carlos;27;Ecuador
72;Tenorio, Edwin;27;Ecuador
73;Torres, Félix;27;Ecuador
74;Urrutia, Patricio;27;Ecuador
75;Valencia, Antonio;27;Ecuador
76;Valencia, Enner;27;Ecuador
77;Villafuerte, Edwin;27;Ecuador
78;Viteri, Daniel;27;Ecuador
79;Abe, Yuki;53;Japón
80;Akita, Yutaka;53;Japón
81;Aoyama, Toshihiro;53;Japón
82;Asano, Takuma;53;Japón
83;Doan, Ritsu;53;Japón
84;Doi, Yoichi;53;Japón
85;Endo, Wataru;53;Japón
86;Endo, Yasuhito;53;Japón
87;Fukunishi, Takashi;53;Japón
88;Gonda, Shuichi;53;Japón
89;Haraguchi, Genki;53;Japón
90;Hasebe, Makoto;53;Japón
91;Hattori, Toshihiro;53;Japón
92;Higashiguchi, Masaaki;53;Japón
93;Hirano, Takashi;53;Japón
94;Honda, Keisuke;53;Japón
95;Ichikawa, Daisuke;53;Japón
96;Ihara, Masami;53;Japón
97;Inamoto, Junichi;53;Japón
98;Inoha, Masahiko;53;Japón
99;Inui, Takashi;53;Japón
100;Itakura, Ko;53;Japón
101;Ito, Hiroki;53;Japón
102;Ito, Junya;53;Japón
103;Ito, Teruyoshi;53;Japón
104;Iwamasa, Daiki;53;Japón
105;Jo, Shoji;53;Japón
106;Kagawa, Shinji;53;Japón
107;Kaji, Akira;53;Japón
108;Kakitani, Yoichiro;53;Japón
109;Kamada, Daichi;53;Japón
110;Kawaguchi, Yoshikatsu;53;Japón
111;Kawashima, Eiji;53;Japón
112;Kiyotake, Hiroshi;53;Japón
113;Kojima, Nobuyuki;53;Japón
114;Komano, Yuichi;53;Japón
115;Konno, Yasuyuki;53;Japón
116;Kubo, Take;53;Japón
117;Lopes, Wagner;53;Japón
118;Machino, Shuto;53;Japón
119;Maeda, Daizen;53;Japón
120;Maki, Seiichiro;53;Japón
121;Makino, Tomoaki;53;Japón
122;Matsuda, Naoki;53;Japón
123;Matsui, Daisuke;53;Japón
124;Minamino, Takumi;53;Japón
125;Mitoma, Kaoru;53;Japón
126;Miyamoto, Tsuneyasu;53;Japón
127;Moniwa, Teruyuki;53;Japón
128;Morimoto, Takayuki;53;Japón
129;Morioka, Ryuzo;53;Japón
130;Morishige, Masato;53;Japón
131;Morishima, Hiroaki;53;Japón
132;Morita, Hidemasa;53;Japón
133;Muto, Yoshinori;53;Japón
134;Myojin, Tomokazu;53;Japón
135;Nagatomo, Yuto;53;Japón
136;Nakamura, Kengo;53;Japón
137;Nakamura, Kosuke;53;Japón
138;Nakamura, Shunsuke;53;Japón
139;Nakanishi, Eisuke;53;Japón
140;Nakata, Hidetoshi;53;Japón
141;Nakata, Koji;53;Japón
142;Nakayama, Masashi;53;Japón
143;Nakazawa, Yuji;53;Japón
144;Nanami, Hiroshi;53;Japón
145;Narahashi, Akira;53;Japón
146;Narazaki, Seigo;53;Japón
147;Nishikawa, Shusaku;53;Japón
148;Nishizawa, Akinori;53;Japón
149;Ogasawara, Mitsuo;53;Japón
150;Oguro, Masashi;53;Japón
151;Okano, Masayuki;53;Japón
152;Okazaki, Shinji;53;Japón
153;Okubo, Yoshito;53;Japón
154;Omura, Norio;53;Japón
155;Ono, Shinji;53;Japón
156;Osako, Yuya;53;Japón
157;Oshima, Ryota;53;Japón
158;Saito, Manabu;53;Japón
159;Saito, Toshihide;53;Japón
160;Sakai, Gotoku;53;Japón
161;Sakai, Hiroki;53;Japón
162;Santos, Alessandro;53;Japón
163;Schmid, Daniel;53;Japón
164;Shibasaki, Gaku;53;Japón
165;Shoji, Gen;53;Japón
166;Sogahata, Hitoshi;53;Japón
167;Soma, Naoki;53;Japón
168;Soma, Yuki;53;Japón
169;Suzuki, Takayuki;53;Japón
170;Takahara, Naohiro;53;Japón
171;Tamada, Keiji;53;Japón
172;Tanaka, Ao;53;Japón
173;Tanaka, Marcus Tulio;53;Japón
174;Taniguchi, Shogo;53;Japón
175;Toda, Kazuyuki;53;Japón
176;Tomiyasu, Takehiro;53;Japón
177;Tsuboi, Keisuke;53;Japón
178;Uchida, Atsuto;53;Japón
179;Ueda, Ayase;53;Japón
180;Ueda, Naomichi;53;Japón
181;Usami, Takashi;53;Japón
182;Yamaguchi, Hotaru;53;Japón
183;Yamaguchi, Motohiro;53;Japón
184;Yamane, Miki;53;Japón
185;Yanagisawa, Atsushi;53;Japón
186;Yano, Kisho;53;Japón
187;Yoshida, Maya;53;Japón
188;Alvarez, Edgar;41;Honduras
189;Arzu, Julio Cesar;41;Honduras
190;Bailey, Roberto;41;Honduras
191;Beckeles, Brayan;41;Honduras
192;Bengtson, Jerry;41;Honduras
193;Bernardez, Victor;41;Honduras
194;Betancourt, Porfirio;41;Honduras
195;Bueso, David;41;Honduras
196;Bulnes, Jose;41;Honduras
197;Cabellero, Carlos;41;Honduras
198;Canales, Ricardo;41;Honduras
199;Chávez, Marvin;41;Honduras
200;Chavez, Osman;41;Honduras
201;Claros, Jorge;41;Honduras
202;Costly, Allan;41;Honduras
203;Costly, Carlo;41;Honduras
204;Cruz, Jose;41;Honduras
205;Cruz, Juan;41;Honduras
206;Delgado, Edder;41;Honduras
207;Drummond, Domingo;41;Honduras
208;Escober, Donis;41;Honduras
209;Espinoza, Roger;41;Honduras
210;Figueroa, Jose;41;Honduras
211;Figueroa, Maynor;41;Honduras
212;García, Juan Carlos;41;Honduras
213;Garcia, Oscar Boniek;41;Honduras
214;Garrido, Luis;41;Honduras
215;Guevara, Amado;41;Honduras
216;Guity, Celso;41;Honduras
217;Gutierrez, Cesar;41;Honduras
218;Izaguirre, Emilio;41;Honduras
219;Laing, Eduardo;41;Honduras
220;López, Luis;41;Honduras
221;Maradiaga, Ramon;41;Honduras
222;Martínez, Mario;41;Honduras
223;Martínez, Rony;41;Honduras
224;Martinez, Walter;41;Honduras
225;Mendoza, Sergio;41;Honduras
226;Montes, Juan Pablo;41;Honduras
227;Najar, Andy;41;Honduras
228;Nazar, Jose;41;Honduras
229;Norales, Prudencio;41;Honduras
230;Nunez, Ramon;41;Honduras
231;Palacios, Jerry;41;Honduras
232;Palacios, Johnny;41;Honduras
233;Palacios, Wilson;41;Honduras
234;Pavon, Carlos;41;Honduras
235;Sabillon, Mauricio;41;Honduras
236;Steward, Jimmy;41;Honduras
237;Suazo, David;41;Honduras
238;Thomas, Hendry;41;Honduras
239;Toledo, Javier;41;Honduras
240;Turcios, Danilo;41;Honduras
241;Valladares, Noel;41;Honduras
242;Villegas, Jaime;41;Honduras
243;Welcome, George;41;Honduras
244;Yearwood, Gilberto;41;Honduras
245;Zelaya, Hector;41;Honduras
246;Afonin, Valentin;69;Rusia
247;Akinfeev, Igor;69;Rusia
248;Aleinikov, Sergei;69;Rusia
249;Alenichev, Dmitry;69;Rusia
250;Andreyev, Sergei;69;Rusia
251;Apukthin, German;69;Rusia
252;Asatiani, Kakhi;69;Rusia
253;Bal, Andrei;69;Rusia
254;Baltacha, Sergei;69;Rusia
255;Banishevski, Anatoli;69;Rusia
256;Bannikov, Victor;69;Rusia
257;Belanov, Igor;69;Rusia
258;Belyayev, Vladimir;69;Rusia
259;Berezutski, Vassili;69;Rusia
260;Beschastnykh, Vladimir;69;Rusia
261;Bessonov, Vladimir;69;Rusia
262;Bishovets, Anatoly;69;Rusia
263;Blokhin, Oleg;69;Rusia
264;Borodyuk, Aleksandr;69;Rusia
265;Borovski, Sergei;69;Rusia
266;Broshin, Valeri;69;Rusia
267;Bubnov, Aleksandr;69;Rusia
268;Bubukin, Valentin;69;Rusia
269;Buryak, Leonid;69;Rusia
270;Chanov, Viacheslav;69;Rusia
271;Chanov, Victor;69;Rusia
272;Chanov, Viktor;69;Rusia
273;Cherchesov, Stanislav;69;Rusia
274;Cheryshev, Denis;69;Rusia
275;Chislenko, Igor;69;Rusia
276;Chivadze, Aleksandr;69;Rusia
277;Chokheli, Givi;69;Rusia
278;Chugainov, Igor;69;Rusia
279;Daev, Viacheslav;69;Rusia
280;Danilov, Vasily;69;Rusia
281;Daraselia, Vitali;69;Rusia
282;Dassayev, Rinat;69;Rusia
283;Demyanenko, Anatoli;69;Rusia
284;Denisov, Igor;69;Rusia
285;Dobrovolskyi, Igor;69;Rusia
286;Dubinski, Eduard;69;Rusia
287;Dzagoev, Alan;69;Rusia
288;Dzodzvashvili, Revaz;69;Rusia
289;Dzyuba, Artem;69;Rusia
290;Faizulin, Viktor;69;Rusia
291;Falin, Yuri;69;Rusia
292;Fedosov, Genrikh;69;Rusia
293;Fernandes, Mário;69;Rusia
294;Filimonov, Alexander;69;Rusia
295;Fokin, Sergei;69;Rusia
296;Gabulov, Vladimir;69;Rusia
297;Galiamin, Dimitri;69;Rusia
298;Gavrilov, Yuri;69;Rusia
299;Gazinsky, Yury;69;Rusia
300;Getmanov, Viktor;69;Rusia
301;Glushakov, Denis;69;Rusia
302;Golovin, Aleksandr;69;Rusia
303;Gorlukovich, Sergei;69;Rusia
304;Granat, Vladimir;69;Rusia
305;Gusarov, Gennadi;69;Rusia
306;Ignashevich, Sergei;69;Rusia
307;Ilyin, Anatoli;69;Rusia
308;Ionov, Aleksey;69;Rusia
309;Ivanov, Aleksandr;69;Rusia
310;Ivanov, Valentin;69;Rusia
311;Izmailov, Marat;69;Rusia
312;Kanevski, Viktor;69;Rusia
313;Kanunnikov, Maksim;69;Rusia
314;Kaplichni, Vladimir;69;Rusia
315;Karpin, Valeri;69;Rusia
316;Kavazashvili, Anzor;69;Rusia
317;Kerzhakov, Alexander;69;Rusia
318;Kesarev, Vladimir;69;Rusia
319;Kharin, Dmitri;69;Rusia
320;Khidiyatullin, Vagiz;69;Rusia
321;Khlestov, Dmitri;69;Rusia
322;Khmelnitski, Vitali;69;Rusia
323;Khokhlov, Dmitry;69;Rusia
324;Khurtsilava, Murtaz;69;Rusia
325;Khusainov, Galimzyan;69;Rusia
326;Kiselyov, Nicolai;69;Rusia
327;Kokorin, Alexander;69;Rusia
328;Kombarov, Dmitri;69;Rusia
329;Korneev, Alexey;69;Rusia
330;Korneev, Igor;69;Rusia
331;Kotrikadze, Sergei;69;Rusia
332;Kovtun, Yuri;69;Rusia
333;Kozlov, Aleksei;69;Rusia
334;Krakovski, Sergei;69;Rusia
335;Krizhevski, Konstantin;69;Rusia
336;Kudryashov, Fyodor;69;Rusia
337;Kutepov, Ilya;69;Rusia
338;Kuznetsov, Boris;69;Rusia
339;Kuznetsov, Dmitri;69;Rusia
340;Kuznetsov, Oleg;69;Rusia
341;Kuzyayev, Daler;69;Rusia
342;Larionov, Nikolai;69;Rusia
343;Lediakhov, Igor;69;Rusia
344;Litovchenko, Gennadi;69;Rusia
345;Liutyi, Vladimir;69;Rusia
346;Lodygin, Juri;69;Rusia
347;Logofet, Gennadi;69;Rusia
348;Lovchev, Evgeni;69;Rusia
349;Lunyov, Andrey;69;Rusia
350;Malofeyev, Eduard;69;Rusia
351;Mamykin, Aleksei;69;Rusia
352;Manoshin, Nikolai;69;Rusia
353;Markarov, Eduard;69;Rusia
354;Maslachenko, Vladimir;69;Rusia
355;Maslyonkin, Anatoli;69;Rusia
356;Meskhi, Mikhail;69;Rusia
357;Metreveli, Slava;69;Rusia
358;Miranchuk, Aleksei;69;Rusia
359;Miranchuk, Anton;69;Rusia
360;Mogilevets, Pavel;69;Rusia
361;Morozov, Gennadi;69;Rusia
362;Mostovoi, Aleksandr;69;Rusia
363;Muntyan, Vladimir;69;Rusia
364;Netto, Igor;69;Rusia
365;Nigmatullin, Ruslan;69;Rusia
366;Nikiforov, Yuri;69;Rusia
367;Nodiya, Givili;69;Rusia
368;Oganesian, Khoren;69;Rusia
369;Onopko, Viktor;69;Rusia
370;Ostrovski, Leonid;69;Rusia
371;Piatnitski, Andrei;69;Rusia
372;Pimenov, Ruslan;69;Rusia
373;Ponedelnik, Viktor;69;Rusia
374;Ponomaryov, Vladimir;69;Rusia
375;Popov, Dmitri;69;Rusia
376;Porkuyan, Valeriy;69;Rusia
377;Protasov, Oleg;69;Rusia
378;Puzach, Anatoli;69;Rusia
379;Radchenko, Dmitri;69;Rusia
380;Rats, Vasili;69;Rusia
381;Rodionov, Sergei;69;Rusia
382;Romantsev, Oleg;69;Rusia
383;Ryzhikov, Sergei;69;Rusia
384;Sabo, Yozhef;69;Rusia
385;Salenko, Oleg;69;Rusia
386;Salnikov, Sergei;69;Rusia
387;Samedov, Aleksandr;69;Rusia
388;Schennikov, Georgy;69;Rusia
389;Semak, Sergei;69;Rusia
390;Semenov, Andrey;69;Rusia
391;Semiónov, Andréi;69;Rusia
392;Semshov, Igor;69;Rusia
393;Sennikov, Dmitri;69;Rusia
394;Serebryanikov, Viktor;69;Rusia
395;Shalimov, Igor;69;Rusia
396;Shatov, Oleg;69;Rusia
397;Shengelia, Ramaz;69;Rusia
398;Shesternyov, Albert;69;Rusia
399;Shmuts, Leonid;69;Rusia
400;Sichinava, Georgi;69;Rusia
401;Simonyan, Nikita;69;Rusia
402;Smertin, Alexei;69;Rusia
403;Smolnikov, Igor;69;Rusia
404;Smolov, Fyodor;69;Rusia
405;Solomatin, Andrei;69;Rusia
406;Sulakvelidze, Tengiz;69;Rusia
407;Susloparov, Yuri;69;Rusia
408;Sychev, Dmitri;69;Rusia
409;Ternavski, Vladislav;69;Rusia
410;Tetradze, Omar;69;Rusia
411;Titov, Egor;69;Rusia
412;Tsaryov, Viktor;69;Rusia
413;Tsveiba, Akhrik;69;Rusia
414;Tsymbalar, Ilia;69;Rusia
415;Uvarov, Aleksandr;69;Rusia
416;Voinov, Yuri;69;Rusia
417;Voronin, Valeri;69;Rusia
418;Yakovenko, Pavel;69;Rusia
419;Yaremchuk, Ivan;69;Rusia
420;Yashin, Lev;69;Rusia
421;Yerokhin, Aleksandr;69;Rusia
422;Yerokhin, Vladimir;69;Rusia
423;Yeshchenko, Andrey;69;Rusia
424;Yevryuzhikhin, Gennadi;69;Rusia
425;Yevtushenko, Vadim;69;Rusia
426;Yuran, Sergei;69;Rusia
427;Zavarov, Aleksandr;69;Rusia
428;Zhirkov, Yuri;69;Rusia
429;Zikov, Valeri;69;Rusia
430;Zobnin, Roman;69;Rusia
431;Zygmantovich, Andrei;69;Rusia
432;Adamec, Jozef;67;República Checa
433;Albrecht, Milan;67;República Checa
434;Barmos, Jozef;67;República Checa
435;Baros, Milan;67;República Checa
436;Benedikovic, Michal;67;República Checa
437;Berger, Jan;67;República Checa
438;Bicovsky, Premysl;67;República Checa
439;Bielik, Julius;67;República Checa
440;Bilek, Michal;67;República Checa
441;Blazek, Jaromir;67;República Checa
442;Bomba, Josef;67;República Checa
443;Borovicka, Jaroslav;67;República Checa
444;Boucek, Jaroslav;67;República Checa
445;Bradac, Vojtech;67;República Checa
446;Bubernik, Titus;67;República Checa
447;Burgr, Jaroslav;67;República Checa
448;Burkert, Karel;67;República Checa
449;Cadek, Jiri;67;República Checa
450;Cambal, Stefan;67;República Checa
451;Capkovic, Jozef;67;República Checa
452;Cech, Petr;67;República Checa
453;Cerny, Pavel;67;República Checa
454;Chaloupka, Pavel;67;República Checa
455;Chovanec, Jozef;67;República Checa
456;Ctyroky, Josef;67;República Checa
457;Daucik, Ferdinand;67;República Checa
458;Dobias, Karol;67;República Checa
459;Dolejsi, Bretislav;67;República Checa
460;Dvorak, Milan;67;República Checa
461;Feureisl, Jiri;67;República Checa
462;Fiala, Jan;67;República Checa
463;Fieber, Peter;67;República Checa
464;Flesar, Antonin;67;República Checa
465;Gajdos, Kazimir;67;República Checa
466;Galasek, Tomas;67;República Checa
467;Griga, Stanislav;67;República Checa
468;Grygera, Zdenek;67;República Checa
469;Hagara, Vladimir;67;República Checa
470;Hasek, Ivan;67;República Checa
471;Heinz, Marek;67;República Checa
472;Hemele, Otto;67;República Checa
473;Hertl, Jan;67;República Checa
474;Hlavacek, Vladislav;67;República Checa
475;Hledik, Jiri;67;República Checa
476;Horak, Vaclav;67;República Checa
477;Horvath, Alexander;67;República Checa
478;Hovorka, Vaclav;67;República Checa
479;Hrdlicka, Ivan;67;República Checa
480;Hrivnak, Vladimir;67;República Checa
481;Hruska, Zdenek;67;República Checa
482;Hyravy, Viliam;67;República Checa
483;Jakubec, Frantisek;67;República Checa
484;Janecka, Petr;67;República Checa
485;Jankulovski, Marek;67;República Checa
486;Jarolim, David;67;República Checa
487;Jelinek, Josef;67;República Checa
488;Jiranek, Martin;67;República Checa
489;Jokl, Karol;67;República Checa
490;Junek, Frantisek;67;República Checa
491;Jurkanin, Jozef;67;República Checa
492;Jurkemik, Ladislav;67;República Checa
493;Kacani, Ladislav;67;República Checa
494;Kadlec, Miroslav;67;República Checa
495;Kadraba, Josef;67;República Checa
496;Kalocsay, Geza;67;República Checa
497;Kinier, Vladimir;67;República Checa
498;Kinsky, Antonin;67;República Checa
499;Knoflicek, Ivo;67;República Checa
500;Kocian, Jan;67;República Checa
501;Koller, Jan;67;República Checa
502;Kolsky, Karel;67;República Checa
503;Kopecky, Vlastimil;67;República Checa
504;Kos, Vladimir;67;República Checa
505;Kosnar, Jaroslav;67;República Checa
506;Kostalek, Josef;67;República Checa
507;Kouba, Pavel;67;República Checa
508;Kovac, Radoslav;67;República Checa
509;Kozak, Jan;67;República Checa
510;Krasnohorsky, Anton;67;República Checa
511;Kraus, Tadeas;67;República Checa
512;Krcil, Rudolf;67;República Checa
513;Kreuz, Arnost;67;República Checa
514;Kriz, Tomas;67;República Checa
515;Kubik, Lubos;67;República Checa
516;Kukucka, Jozef;67;República Checa
517;Kuna, Ladislav;67;República Checa
518;Kvasnak, Andrej;67;República Checa
519;Lala, Jan;67;República Checa
520;Lokvenc, Vratislav;67;República Checa
521;Ludl, Josef;67;República Checa
522;Luhovy, Milan;67;República Checa
523;Majer, Josef;67;República Checa
524;Malatinsky, Anton;67;República Checa
525;Mares, Pavel;67;República Checa
526;Masek, Vaclav;67;República Checa
527;Masny, Marian;67;República Checa
528;Masopust, Josef;67;República Checa
529;Migas, Vaclav;67;República Checa
530;Miklosko, Ludek;67;República Checa
531;Molnar, Pavol;67;República Checa
532;Moravcik, Anton;67;República Checa
533;Moravcik, Lubomir;67;República Checa
534;Mraz, Gustav;67;República Checa
535;Nedved, Pavel;67;República Checa
536;Nehoda, Zdenek;67;República Checa
537;Nejedly, Oldrich;67;República Checa
538;Nemec, Jiri;67;República Checa
539;Nemecek, Vaclav;67;República Checa
540;Novak, Ladislav;67;República Checa
541;Nozir, Otakar;67;República Checa
542;Orth, Josef;67;República Checa
543;Paluch, Peter;67;República Checa
544;Panenka, Antonin;67;República Checa
545;Patzel, Cestmir;67;República Checa
546;Pazicky, Emil;67;República Checa
547;Pesek, Jiri;67;República Checa
548;Petras, Ladislav;67;República Checa
549;Petrzela, Vlastimil;67;República Checa
550;Pivarnik, Jan;67;República Checa
551;Planicka, Frantisek;67;República Checa
552;Plasil, Jaroslav;67;República Checa
553;Pluskal, Svatopluk;67;República Checa
554;Poborsky, Karel;67;República Checa
555;Polak, Jan;67;República Checa
556;Pollak, Jaroslav;67;República Checa
557;Popluhar, Jan;67;República Checa
558;Pospichal, Tomas;67;República Checa
559;Prochazka, Zdenek;67;República Checa
560;Puc, Antonin;67;República Checa
561;Radimec, Libor;67;República Checa
562;Reimann, Theodor;67;República Checa
563;Riha, Jan;67;República Checa
564;Rosicky, Tomas;67;República Checa
565;Rozehnal, David;67;República Checa
566;Rulc, Oldrich;67;República Checa
567;Safranek, Frantisek;67;República Checa
568;Scherer, Adolf;67;República Checa
569;Schmucker, Frantisek;67;República Checa
570;Schrojf, Viliam;67;República Checa
571;Seman, Stanislav;67;República Checa
572;Senecky, Karel;67;República Checa
573;Silny, Josef;67;República Checa
574;Simunek, Ladislav;67;República Checa
575;Sionko, Libor;67;República Checa
576;Skuhravy, Tomas;67;República Checa
577;Sobotka, Jiri;67;República Checa
578;Stacho, Imrich;67;República Checa
579;Stajner, Jiri;67;República Checa
580;Stambacher, Frantisek;67;República Checa
581;Stejskal, Jan;67;República Checa
582;Stibranyi, Josef;67;República Checa
583;Straka, Frantisek;67;República Checa
584;Stromsik, Karel;67;República Checa
585;Svoboda, Frantisek;67;República Checa
586;Tichy, Jiri;67;República Checa
587;Trnka, Jiri;67;República Checa
588;Ujfalusi, Tomas;67;República Checa
589;Vencel, Alexander;67;República Checa
590;Vesely, Bohumil;67;República Checa
591;Vesely, Frantisek;67;República Checa
592;Viktor, Ivo;67;República Checa
593;Vizek, Ladislav;67;República Checa
594;Vodicka, Antonin;67;República Checa
595;Vojacek, Rostilav;67;República Checa
596;Weiss, Vladimir;67;República Checa
597;Zeman, Josef;67;República Checa
598;Zenisek, Ladislav;67;República Checa
599;Zikan, Zdenek;67;República Checa
600;Zlocha, Jan;67;República Checa
601;Andrews, Marvin;76;Trinidad y Tobago
602;Birchall, Christopher;76;Trinidad y Tobago
603;Charles, Atiba;76;Trinidad y Tobago
604;Cox, Ian;76;Trinidad y Tobago
605;Edwards, Carlos;76;Trinidad y Tobago
606;Glen, Cornell;76;Trinidad y Tobago
607;Gray, Cyd;76;Trinidad y Tobago
608;Hislop, Shaka;76;Trinidad y Tobago
609;Ince, Clayton;76;Trinidad y Tobago
610;Jack, Kelvin;76;Trinidad y Tobago
611;John, Avery;76;Trinidad y Tobago
612;John, Stern;76;Trinidad y Tobago
613;Jones, Kenwyne;76;Trinidad y Tobago
614;Latapy, Russell;76;Trinidad y Tobago
615;Lawrence, Dennis;76;Trinidad y Tobago
616;Samuel, Collin;76;Trinidad y Tobago
617;Sancho, Brent;76;Trinidad y Tobago
618;Scotland, Jason;76;Trinidad y Tobago
619;Theobald, Densill;76;Trinidad y Tobago
620;Whitley, Aurtis;76;Trinidad y Tobago
621;Wise, Evans;76;Trinidad y Tobago
622;Wolfe, Anthony;76;Trinidad y Tobago
623;Yorke, Dwight;76;Trinidad y Tobago
624;Acuña, Clarence;17;Chile
625;Aguilera, Juan;17;Chile
626;Ahumada, Sergio;17;Chile
627;Albornoz, Miiko;17;Chile
628;Alvarez, Manuel;17;Chile
629;Aránguiz, Charles;17;Chile
630;Araya, Pedro;17;Chile
631;Arellano, Guillermo;17;Chile
632;Arias, Antonio;17;Chile
633;Aros, Mauricio;17;Chile
634;Astorga, Manuel;17;Chile
635;Barrera, Rodrigo;17;Chile
636;Beausejour, Jean;17;Chile
637;Berly, Hugo;17;Chile
638;Bigorra, Vladimir;17;Chile
639;Bonvallet, Eduardo;17;Chile
640;Bravo, Claudio;17;Chile
641;Busquets, Miguel;17;Chile
642;Campos, Carlos;17;Chile
643;Campos, Fernando;17;Chile
644;Carmona, Carlos;17;Chile
645;Carvallo, Hernan;17;Chile
646;Castaneda, Cristian;17;Chile
647;Castro, Osvaldo;17;Chile
648;Caszely, Carlos;17;Chile
649;Chaparro, Ernesto;17;Chile
650;Coddou, Arturo;17;Chile
651;Contreras, Carlos;17;Chile
652;Contreras, Pablo;17;Chile
653;Cornejo, Fernando;17;Chile
654;Cornez, Marco;17;Chile
655;Cortes, Roberto;17;Chile
656;Cremaschi, Atilio;17;Chile
657;Cruz, Humberto;17;Chile
658;Diaz, Guillermo;17;Chile
659;Díaz, Marcelo;17;Chile
660;Donoso, Humberto;17;Chile
661;Dubo, Rodolfo;17;Chile
662;Elgueta, Humberto;17;Chile
663;Escobar, Enzo;17;Chile
664;Escuti, Misael;17;Chile
665;Espinoza, Cesar;17;Chile
666;Estay, Fabian;17;Chile
667;Estrada, Marco;17;Chile
668;Eyzaguirre, Luis;17;Chile
669;Farias, Arturo;17;Chile
670;Farias, Rogelio;17;Chile
671;Fernandez, Matias;17;Chile
672;Fierro, Gonzalo;17;Chile
673;Figueroa, Elias;17;Chile
674;Flores, Miguel;17;Chile
675;Fouilloux, Alberto;17;Chile
676;Fuentes, Ismael;17;Chile
677;Fuentes, Ronald;17;Chile
678;Fuenzalida, José;17;Chile
679;Galindo, Mario;17;Chile
680;Gamboa, Miguel;17;Chile
681;Garcia, Rolando;17;Chile
682;Garrido, Lizardo;17;Chile
683;Godoy, Adan;17;Chile
684;Gonzalez, Mark;17;Chile
685;Gonzalez, Rafael;17;Chile
686;Gutierrez, Felipe;17;Chile
687;Herrera, Johnny;17;Chile
688;Hodge, Roberto;17;Chile
689;Ibanez, Carlos;17;Chile
690;Infante, Raymundo;17;Chile
691;Isla, Mauricio;17;Chile
692;Jara, Gonzalo;17;Chile
693;Landa, Honorino;17;Chile
694;Lara, Alfonso;17;Chile
695;Lepe, Mario;17;Chile
696;Letelier, Juan;17;Chile
697;Livingstone, Sergio;17;Chile
698;Machuca, Juan;17;Chile
699;Machuca, Manuel;17;Chile
700;Marcos, Ruben;17;Chile
701;Margas, Javier;17;Chile
702;Marin, Luis;17;Chile
703;Mayanes, Luis;17;Chile
704;Medel, Gary;17;Chile
705;Mena, Eugenio;17;Chile
706;Millar, Rodrigo;17;Chile
707;Morales, Victor;17;Chile
708;Moreno, Mario;17;Chile
