anio,id_partido_str,equipo,jugador,minuto,es_penal,es_autogol
1934,1934_r_,Alemania,Stanislaus Kobierski,25,NO,NO
1934,1934_r_,Alemania,Otto Siffling,49,NO,NO
1934,1934_r_,Alemania,Edmund Conen,66,NO,NO
1934,1934_r_,Alemania,Edmund Conen,70,NO,NO
1934,1934_r_,Alemania,Edmund Conen,87,NO,NO
1934,1934_r_,Bélgica,Bernard Voorhoof,29,NO,NO
1934,1934_r_,Bélgica,Bernard Voorhoof,43,NO,NO
1934,1934_r_,Suecia,Sven Jonasson,9,NO,NO
1934,1934_r_,Suecia,Sven Jonasson,67,NO,NO
1934,1934_r_,Suecia,Knut Kroon,79,NO,NO
1934,1934_r_,Argentina,Ernesto Belis,4,NO,NO
1934,1934_r_,Argentina,Alberto Galateo,48,NO,NO
1934,1934_r_,Italia,Angelo Schiavio,18,NO,NO
1934,1934_r_,Italia,Raimundo Orsi,20,NO,NO
1934,1934_r_,Italia,Angelo Schiavio,29,NO,NO
1934,1934_r_,Italia,Giovanni Ferrari,63,NO,NO
1934,1934_r_,Italia,Angelo Schiavio,64,NO,NO
1934,1934_r_,Italia,Raimundo Orsi,69,NO,NO
1934,1934_r_,Italia,Giuseppe Meazza,90,NO,NO
1934,1934_r_,Estados Unidos,Aldo Donelli,57,NO,NO
1934,1934_r_,Hungría,Pal Teleki,11,NO,NO
1934,1934_r_,Hungría,Geza Toldi,27,NO,NO
1934,1934_r_,Hungría,Jeno Vincze,53,NO,NO
1934,1934_r_,Hungría,Geza Toldi,61,NO,NO
1934,1934_r_,Egipto,Abdulrahman Fawzi,31,NO,NO
1934,1934_r_,Egipto,Abdulrahman Fawzi,39,NO,NO
1934,1934_r_,España,Iraragorri,18,SI,NO
1934,1934_r_,España,Iraragorri,25,NO,NO
1934,1934_r_,España,Isidro Langara,29,NO,NO
1934,1934_r_,Brasil,Leonidas,55,NO,NO
1934,1934_r_,Checoslovaquia,Antonin Puc,50,NO,NO
1934,1934_r_,Checoslovaquia,Oldrich Nejedly,67,NO,NO
1934,1934_r_,Rumania,Stefan Dobay,11,NO,NO
1934,1934_r_,Suiza,Leopold Kielholz,7,NO,NO
1934,1934_r_,Suiza,Leopold Kielholz,43,NO,NO
1934,1934_r_,Suiza,Andre Abegglen,69,NO,NO
1934,1934_r_,Paises Bajos,Kick Smit,19,NO,NO
1934,1934_r_,Paises Bajos,Leen Vente,84,NO,NO
1934,1934_r_,Austria,Matthias Sindelar,44,NO,NO
1934,1934_r_,Austria,Toni Schall,93,NO,NO
1934,1934_r_,Austria,Josef Bican,109,NO,NO
1934,1934_r_,Francia,Jean Nicolas,18,NO,NO
1934,1934_r_,Francia,Georges Verriest,116,SI,NO
1934,1934_r_,Checoslovaquia,Frantisek Svoboda,24,NO,NO
1934,1934_r_,Checoslovaquia,Frantisek Svoboda,49,NO,NO
1934,1934_r_,Checoslovaquia,Oldrich Nejedly,82,NO,NO
1934,1934_r_,Suiza,Leopold Kielholz,18,NO,NO
1934,1934_r_,Suiza,Willy Jaeggi,78,NO,NO
1934,1934_r_,Austria,Johann Horvath,8,NO,NO
1934,1934_r_,Austria,Karl Zischek,51,NO,NO
1934,1934_r_,Hungría,Gyorgy Sarosi,60,SI,NO
1934,1934_r_,Alemania,Karl Hohmann,60,NO,NO
1934,1934_r_,Alemania,Karl Hohmann,63,NO,NO
1934,1934_r_,Suecia,Gosta Dunker,82,NO,NO
1934,1934_r_,Italia,Giovanni Ferrari,44,NO,NO
1934,1934_r_,España,Luis Regueiro,30,NO,NO
1934,1934_r_,Italia,Giuseppe Meazza,11,NO,NO
1934,1934_r_,Checoslovaquia,Oldrich Nejedly,21,NO,NO
1934,1934_r_,Checoslovaquia,Oldrich Nejedly,69,NO,NO
1934,1934_r_,Checoslovaquia,Oldrich Nejedly,80,NO,NO
1934,1934_r_,Alemania,Rudolf Noack,62,NO,NO
1934,1934_r_,Italia,Enrique Guaita,19,NO,NO
1934,1934_r_,Austria,Johann Horvath,28,NO,NO
1934,1934_r_,Austria,Karl Sesta,54,NO,NO
1934,1934_r_,Alemania,Ernest Lehner,1,NO,NO
1934,1934_r_,Alemania,Edmund Conen,27,NO,NO
1934,1934_r_,Alemania,Ernest Lehner,42,NO,NO
1934,1934_r_,Italia,Raimundo Orsi,81,NO,NO
1934,1934_r_,Italia,Angelo Schiavio,95,NO,NO
1934,1934_r_,Checoslovaquia,Antonin Puc,76,NO,NO
