anio,id_partido_str,num_partido,num_partido_seq,fuente,fecha,etapa,local,visitante,goles_local,goles_visitante,tiempo_extra,penales,penales_local,penales_visitante
1998,1998_gA_1,1,1,grupo_A,10-Jun-1998,Grupo A,Brasil,Escocia,2,1,NO,NO,,
1998,1998_gA_2,2,2,grupo_A,10-Jun-1998,Grupo A,Marruecos,Noruega,2,2,NO,NO,,
1998,1998_gA_3,3,3,grupo_A,16-Jun-1998,Grupo A,Escocia,Noruega,1,1,NO,NO,,
1998,1998_gA_4,4,4,grupo_A,16-Jun-1998,Grupo A,Brasil,Marruecos,3,0,NO,NO,,
1998,1998_gA_5,5,5,grupo_A,23-Jun-1998,Grupo A,Escocia,Marruecos,0,3,NO,NO,,
1998,1998_gA_6,6,6,grupo_A,23-Jun-1998,Grupo A,Brasil,Noruega,1,2,NO,NO,,
1998,1998_gB_1,1,7,grupo_B,11-Jun-1998,Grupo B,Camerún,Austria,1,1,NO,NO,,
1998,1998_gB_2,2,8,grupo_B,11-Jun-1998,Grupo B,Italia,Chile,2,2,NO,NO,,
1998,1998_gB_3,3,9,grupo_B,17-Jun-1998,Grupo B,Chile,Austria,1,1,NO,NO,,
1998,1998_gB_4,4,10,grupo_B,17-Jun-1998,Grupo B,Italia,Camerún,3,0,NO,NO,,
1998,1998_gB_5,5,11,grupo_B,23-Jun-1998,Grupo B,Italia,Austria,2,1,NO,NO,,
1998,1998_gB_6,6,12,grupo_B,23-Jun-1998,Grupo B,Chile,Camerún,1,1,NO,NO,,
1998,1998_gC_1,1,13,grupo_C,12-Jun-1998,Grupo C,Arabia Saudita,Dinamarca,0,1,NO,NO,,
1998,1998_gC_2,2,14,grupo_C,12-Jun-1998,Grupo C,Francia,Sudáfrica,3,0,NO,NO,,
1998,1998_gC_3,3,15,grupo_C,18-Jun-1998,Grupo C,Francia,Arabia Saudita,4,0,NO,NO,,
1998,1998_gC_4,4,16,grupo_C,18-Jun-1998,Grupo C,Sudáfrica,Dinamarca,1,1,NO,NO,,
1998,1998_gC_5,5,17,grupo_C,24-Jun-1998,Grupo C,Francia,Dinamarca,2,1,NO,NO,,
1998,1998_gC_6,6,18,grupo_C,24-Jun-1998,Grupo C,Sudáfrica,Arabia Saudita,2,2,NO,NO,,
1998,1998_gD_1,1,19,grupo_D,12-Jun-1998,Grupo D,Paraguay,Bulgaria,0,0,NO,NO,,
1998,1998_gD_2,2,20,grupo_D,13-Jun-1998,Grupo D,España,Nigeria,2,3,NO,NO,,
1998,1998_gD_3,3,21,grupo_D,19-Jun-1998,Grupo D,Nigeria,Bulgaria,1,0,NO,NO,,
1998,1998_gD_4,4,22,grupo_D,19-Jun-1998,Grupo D,España,Paraguay,0,0,NO,NO,,
1998,1998_gD_5,5,23,grupo_D,24-Jun-1998,Grupo D,España,Bulgaria,6,1,NO,NO,,
1998,1998_gD_6,6,24,grupo_D,24-Jun-1998,Grupo D,Nigeria,Paraguay,1,3,NO,NO,,
1998,1998_gE_1,1,25,grupo_E,13-Jun-1998,Grupo E,Paises Bajos,Bélgica,0,0,NO,NO,,
1998,1998_gE_2,2,26,grupo_E,13-Jun-1998,Grupo E,Corea del Sur,México,1,3,NO,NO,,
1998,1998_gE_3,3,27,grupo_E,20-Jun-1998,Grupo E,Paises Bajos,Corea del Sur,5,0,NO,NO,,
1998,1998_gE_4,4,28,grupo_E,20-Jun-1998,Grupo E,Bélgica,México,2,2,NO,NO,,
1998,1998_gE_5,5,29,grupo_E,25-Jun-1998,Grupo E,Bélgica,Corea del Sur,1,1,NO,NO,,
1998,1998_gE_6,6,30,grupo_E,25-Jun-1998,Grupo E,Paises Bajos,México,2,2,NO,NO,,
1998,1998_gF_1,1,31,grupo_F,14-Jun-1998,Grupo F,RF de Yugoslavia,Irán,1,0,NO,NO,,
