anio,id_partido_str,num_partido,num_partido_seq,fuente,fecha,etapa,local,visitante,goles_local,goles_visitante,tiempo_extra,penales,penales_local,penales_visitante
1986,1986_gA_1,1,1,grupo_A,31-May-1986,Grupo A,Bulgaria,Italia,1,1,NO,NO,,
1986,1986_gA_2,2,2,grupo_A,02-Jun-1986,Grupo A,Argentina,Corea del Sur,3,1,NO,NO,,
1986,1986_gA_3,3,3,grupo_A,05-Jun-1986,Grupo A,Corea del Sur,Bulgaria,1,1,NO,NO,,
1986,1986_gA_4,4,4,grupo_A,05-Jun-1986,Grupo A,Italia,Argentina,1,1,NO,NO,,
1986,1986_gA_5,5,5,grupo_A,10-Jun-1986,Grupo A,Argentina,Bulgaria,2,0,NO,NO,,
1986,1986_gA_6,6,6,grupo_A,10-Jun-1986,Grupo A,Corea del Sur,Italia,2,3,NO,NO,,
1986,1986_gB_1,1,7,grupo_B,03-Jun-1986,Grupo B,Bélgica,México,1,2,NO,NO,,
1986,1986_gB_2,2,8,grupo_B,04-Jun-1986,Grupo B,Paraguay,Iraq,1,0,NO,NO,,
1986,1986_gB_3,3,9,grupo_B,07-Jun-1986,Grupo B,México,Paraguay,1,1,NO,NO,,
1986,1986_gB_4,4,10,grupo_B,08-Jun-1986,Grupo B,Iraq,Bélgica,1,2,NO,NO,,
1986,1986_gB_5,5,11,grupo_B,11-Jun-1986,Grupo B,Iraq,México,0,1,NO,NO,,
1986,1986_gB_6,6,12,grupo_B,11-Jun-1986,Grupo B,Paraguay,Bélgica,2,2,NO,NO,,
1986,1986_gC_1,1,13,grupo_C,01-Jun-1986,Grupo C,Canadá,Francia,0,1,NO,NO,,
1986,1986_gC_2,2,14,grupo_C,02-Jun-1986,Grupo C,URSS,Hungría,6,0,NO,NO,,
1986,1986_gC_3,3,15,grupo_C,05-Jun-1986,Grupo C,Francia,URSS,1,1,NO,NO,,
1986,1986_gC_4,4,16,grupo_C,06-Jun-1986,Grupo C,Hungría,Canadá,2,0,NO,NO,,
1986,1986_gC_5,5,17,grupo_C,09-Jun-1986,Grupo C,Hungría,Francia,0,3,NO,NO,,
1986,1986_gC_6,6,18,grupo_C,09-Jun-1986,Grupo C,URSS,Canadá,2,0,NO,NO,,
1986,1986_gD_1,1,19,grupo_D,01-Jun-1986,Grupo D,España,Brasil,0,1,NO,NO,,
1986,1986_gD_2,2,20,grupo_D,03-Jun-1986,Grupo D,Argelia,Irlanda del Norte,1,1,NO,NO,,
1986,1986_gD_3,3,21,grupo_D,06-Jun-1986,Grupo D,Brasil,Argelia,1,0,NO,NO,,
1986,1986_gD_4,4,22,grupo_D,07-Jun-1986,Grupo D,Irlanda del Norte,España,1,2,NO,NO,,
1986,1986_gD_5,5,23,grupo_D,12-Jun-1986,Grupo D,Argelia,España,0,3,NO,NO,,
1986,1986_gD_6,6,24,grupo_D,12-Jun-1986,Grupo D,Irlanda del Norte,Brasil,0,3,NO,NO,,
1986,1986_gE_1,1,25,grupo_E,04-Jun-1986,Grupo E,Escocia,Dinamarca,0,1,NO,NO,,
1986,1986_gE_2,2,26,grupo_E,04-Jun-1986,Grupo E,Uruguay,Alemania Occidental,1,1,NO,NO,,
1986,1986_gE_3,3,27,grupo_E,08-Jun-1986,Grupo E,Alemania Occidental,Escocia,2,1,NO,NO,,
1986,1986_gE_4,4,28,grupo_E,08-Jun-1986,Grupo E,Dinamarca,Uruguay,6,1,NO,NO,,
1986,1986_gE_5,5,29,grupo_E,13-Jun-1986,Grupo E,Dinamarca,Alemania Occidental,2,0,NO,NO,,
1986,1986_gE_6,6,30,grupo_E,13-Jun-1986,Grupo E,Escocia,Uruguay,0,0,NO,NO,,
1986,1986_gF_1,1,31,grupo_F,02-Jun-1986,Grupo F,Marruecos,Polonia,0,0,NO,NO,,
1986,1986_gF_2,2,32,grupo_F,03-Jun-1986,Grupo F,Portugal,Inglaterra,1,0,NO,NO,,
1986,1986_gF_3,3,33,grupo_F,06-Jun-1986,Grupo F,Inglaterra,Marruecos,0,0,NO,NO,,
1986,1986_gF_4,4,34,grupo_F,07-Jun-1986,Grupo F,Polonia,Portugal,1,0,NO,NO,,
1986,1986_gF_5,5,35,grupo_F,11-Jun-1986,Grupo F,Inglaterra,Polonia,3,0,NO,NO,,
1986,1986_gF_6,6,36,grupo_F,11-Jun-1986,Grupo F,Portugal,Marruecos,1,3,NO,NO,,
1986,1986_r_1,1,37,resultados,31-May-1986,"1ra Ronda, Grupo A",Bulgaria,Italia,1,1,NO,NO,,
1986,1986_r_2,2,38,resultados,01-Jun-1986,"1ra Ronda, Grupo D",España,Brasil,0,1,NO,NO,,
1986,1986_r_3,3,39,resultados,01-Jun-1986,"1ra Ronda, Grupo C",Canadá,Francia,0,1,NO,NO,,
1986,1986_r_4,4,40,resultados,02-Jun-1986,"1ra Ronda, Grupo A",Argentina,Corea del Sur,3,1,NO,NO,,
1986,1986_r_5,5,41,resultados,02-Jun-1986,"1ra Ronda, Grupo C",URSS,Hungría,6,0,NO,NO,,
1986,1986_r_6,6,42,resultados,02-Jun-1986,"1ra Ronda, Grupo F",Marruecos,Polonia,0,0,NO,NO,,
1986,1986_r_7,7,43,resultados,03-Jun-1986,"1ra Ronda, Grupo B",Bélgica,México,1,2,NO,NO,,
1986,1986_r_8,8,44,resultados,03-Jun-1986,"1ra Ronda, Grupo F",Portugal,Inglaterra,1,0,NO,NO,,
1986,1986_r_9,9,45,resultados,03-Jun-1986,"1ra Ronda, Grupo D",Argelia,Irlanda del Norte,1,1,NO,NO,,
1986,1986_r_10,10,46,resultados,04-Jun-1986,"1ra Ronda, Grupo E",Escocia,Dinamarca,0,1,NO,NO,,
1986,1986_r_11,11,47,resultados,04-Jun-1986,"1ra Ronda, Grupo E",Uruguay,Alemania Occidental,1,1,NO,NO,,
1986,1986_r_12,12,48,resultados,04-Jun-1986,"1ra Ronda, Grupo B",Paraguay,Iraq,1,0,NO,NO,,
1986,1986_r_13,13,49,resultados,05-Jun-1986,"1ra Ronda, Grupo C",Francia,URSS,1,1,NO,NO,,
1986,1986_r_14,14,50,resultados,05-Jun-1986,"1ra Ronda, Grupo A",Corea del Sur,Bulgaria,1,1,NO,NO,,
1986,1986_r_15,15,51,resultados,05-Jun-1986,"1ra Ronda, Grupo A",Italia,Argentina,1,1,NO,NO,,
1986,1986_r_16,16,52,resultados,06-Jun-1986,"1ra Ronda, Grupo C",Hungría,Canadá,2,0,NO,NO,,
1986,1986_r_17,17,53,resultados,06-Jun-1986,"1ra Ronda, Grupo D",Brasil,Argelia,1,0,NO,NO,,
1986,1986_r_18,18,54,resultados,06-Jun-1986,"1ra Ronda, Grupo F",Inglaterra,Marruecos,0,0,NO,NO,,
1986,1986_r_19,19,55,resultados,07-Jun-1986,"1ra Ronda, Grupo B",México,Paraguay,1,1,NO,NO,,
1986,1986_r_20,20,56,resultados,07-Jun-1986,"1ra Ronda, Grupo F",Polonia,Portugal,1,0,NO,NO,,
1986,1986_r_21,21,57,resultados,07-Jun-1986,"1ra Ronda, Grupo D",Irlanda del Norte,España,1,2,NO,NO,,
1986,1986_r_22,22,58,resultados,08-Jun-1986,"1ra Ronda, Grupo B",Iraq,Bélgica,1,2,NO,NO,,
1986,1986_r_23,23,59,resultados,08-Jun-1986,"1ra Ronda, Grupo E",Alemania Occidental,Escocia,2,1,NO,NO,,
1986,1986_r_24,24,60,resultados,08-Jun-1986,"1ra Ronda, Grupo E",Dinamarca,Uruguay,6,1,NO,NO,,
1986,1986_r_25,25,61,resultados,09-Jun-1986,"1ra Ronda, Grupo C",URSS,Canadá,2,0,NO,NO,,
1986,1986_r_26,26,62,resultados,09-Jun-1986,"1ra Ronda, Grupo C",Hungría,Francia,0,3,NO,NO,,
1986,1986_r_27,27,63,resultados,10-Jun-1986,"1ra Ronda, Grupo A",Corea del Sur,Italia,2,3,NO,NO,,
1986,1986_r_28,28,64,resultados,10-Jun-1986,"1ra Ronda, Grupo A",Argentina,Bulgaria,2,0,NO,NO,,
1986,1986_r_29,29,65,resultados,11-Jun-1986,"1ra Ronda, Grupo B",Paraguay,Bélgica,2,2,NO,NO,,
1986,1986_r_30,30,66,resultados,11-Jun-1986,"1ra Ronda, Grupo F",Inglaterra,Polonia,3,0,NO,NO,,
1986,1986_r_31,31,67,resultados,11-Jun-1986,"1ra Ronda, Grupo F",Portugal,Marruecos,1,3,NO,NO,,
1986,1986_r_32,32,68,resultados,11-Jun-1986,"1ra Ronda, Grupo B",Iraq,México,0,1,NO,NO,,
