anio,id_partido_str,num_partido,num_partido_seq,fuente,fecha,etapa,local,visitante,goles_local,goles_visitante,tiempo_extra,penales,penales_local,penales_visitante
1966,1966_g1_1,1,1,grupo_1,11-Jul-1966,Grupo 1,Inglaterra,Uruguay,0,0,NO,NO,,
1966,1966_g1_2,2,2,grupo_1,13-Jul-1966,Grupo 1,Francia,México,1,1,NO,NO,,
1966,1966_g1_3,3,3,grupo_1,15-Jul-1966,Grupo 1,Uruguay,Francia,2,1,NO,NO,,
1966,1966_g1_4,4,4,grupo_1,16-Jul-1966,Grupo 1,Inglaterra,México,2,0,NO,NO,,
1966,1966_g1_5,5,5,grupo_1,19-Jul-1966,Grupo 1,Uruguay,México,0,0,NO,NO,,
1966,1966_g1_6,6,6,grupo_1,20-Jul-1966,Grupo 1,Inglaterra,Francia,2,0,NO,NO,,
1966,1966_g2_1,1,7,grupo_2,12-Jul-1966,Grupo 2,Alemania Occidental,Suiza,5,0,NO,NO,,
1966,1966_g2_2,2,8,grupo_2,13-Jul-1966,Grupo 2,Argentina,España,2,1,NO,NO,,
1966,1966_g2_3,3,9,grupo_2,15-Jul-1966,Grupo 2,España,Suiza,2,1,NO,NO,,
1966,1966_g2_4,4,10,grupo_2,16-Jul-1966,Grupo 2,Alemania Occidental,Argentina,0,0,NO,NO,,
1966,1966_g2_5,5,11,grupo_2,19-Jul-1966,Grupo 2,Argentina,Suiza,2,0,NO,NO,,
1966,1966_g2_6,6,12,grupo_2,20-Jul-1966,Grupo 2,Alemania Occidental,España,2,1,NO,NO,,
1966,1966_g3_1,1,13,grupo_3,12-Jul-1966,Grupo 3,Brasil,Bulgaria,2,0,NO,NO,,
1966,1966_g3_2,2,14,grupo_3,13-Jul-1966,Grupo 3,Portugal,Hungría,3,1,NO,NO,,
1966,1966_g3_3,3,15,grupo_3,15-Jul-1966,Grupo 3,Hungría,Brasil,3,1,NO,NO,,
1966,1966_g3_4,4,16,grupo_3,16-Jul-1966,Grupo 3,Portugal,Bulgaria,3,0,NO,NO,,
1966,1966_g3_5,5,17,grupo_3,19-Jul-1966,Grupo 3,Portugal,Brasil,3,1,NO,NO,,
1966,1966_g3_6,6,18,grupo_3,20-Jul-1966,Grupo 3,Hungría,Bulgaria,3,1,NO,NO,,
1966,1966_g4_1,1,19,grupo_4,12-Jul-1966,Grupo 4,URSS,Corea del Norte,3,0,NO,NO,,
1966,1966_g4_2,2,20,grupo_4,13-Jul-1966,Grupo 4,Italia,Chile,2,0,NO,NO,,
1966,1966_g4_3,3,21,grupo_4,15-Jul-1966,Grupo 4,Corea del Norte,Chile,1,1,NO,NO,,
1966,1966_g4_4,4,22,grupo_4,16-Jul-1966,Grupo 4,URSS,Italia,1,0,NO,NO,,
1966,1966_g4_5,5,23,grupo_4,19-Jul-1966,Grupo 4,Corea del Norte,Italia,1,0,NO,NO,,
1966,1966_g4_6,6,24,grupo_4,20-Jul-1966,Grupo 4,URSS,Chile,2,1,NO,NO,,
1966,1966_r_1,1,25,resultados,11-Jul-1966,"1ra Ronda, Grupo 1",Inglaterra,Uruguay,0,0,NO,NO,,
1966,1966_r_2,2,26,resultados,12-Jul-1966,"1ra Ronda, Grupo 2",Alemania Occidental,Suiza,5,0,NO,NO,,
1966,1966_r_3,3,27,resultados,12-Jul-1966,"1ra Ronda, Grupo 4",URSS,Corea del Norte,3,0,NO,NO,,
1966,1966_r_4,4,28,resultados,12-Jul-1966,"1ra Ronda, Grupo 3",Brasil,Bulgaria,2,0,NO,NO,,
1966,1966_r_5,5,29,resultados,13-Jul-1966,"1ra Ronda, Grupo 1",Francia,México,1,1,NO,NO,,
1966,1966_r_6,6,30,resultados,13-Jul-1966,"1ra Ronda, Grupo 4",Italia,Chile,2,0,NO,NO,,
1966,1966_r_7,7,31,resultados,13-Jul-1966,"1ra Ronda, Grupo 3",Portugal,Hungría,3,1,NO,NO,,
1966,1966_r_8,8,32,resultados,13-Jul-1966,"1ra Ronda, Grupo 2",Argentina,España,2,1,NO,NO,,
1966,1966_r_9,9,33,resultados,15-Jul-1966,"1ra Ronda, Grupo 1",Uruguay,Francia,2,1,NO,NO,,
1966,1966_r_10,10,34,resultados,15-Jul-1966,"1ra Ronda, Grupo 3",Hungría,Brasil,3,1,NO,NO,,
1966,1966_r_11,11,35,resultados,15-Jul-1966,"1ra Ronda, Grupo 2",España,Suiza,2,1,NO,NO,,
1966,1966_r_12,12,36,resultados,15-Jul-1966,"1ra Ronda, Grupo 4",Corea del Norte,Chile,1,1,NO,NO,,
1966,1966_r_13,13,37,resultados,16-Jul-1966,"1ra Ronda, Grupo 3",Portugal,Bulgaria,3,0,NO,NO,,
1966,1966_r_14,14,38,resultados,16-Jul-1966,"1ra Ronda, Grupo 2",Alemania Occidental,Argentina,0,0,NO,NO,,
1966,1966_r_15,15,39,resultados,16-Jul-1966,"1ra Ronda, Grupo 4",URSS,Italia,1,0,NO,NO,,
1966,1966_r_16,16,40,resultados,16-Jul-1966,"1ra Ronda, Grupo 1",Inglaterra,México,2,0,NO,NO,,
1966,1966_r_17,17,41,resultados,19-Jul-1966,"1ra Ronda, Grupo 3",Portugal,Brasil,3,1,NO,NO,,
1966,1966_r_18,18,42,resultados,19-Jul-1966,"1ra Ronda, Grupo 1",Uruguay,México,0,0,NO,NO,,
1966,1966_r_19,19,43,resultados,19-Jul-1966,"1ra Ronda, Grupo 2",Argentina,Suiza,2,0,NO,NO,,
1966,1966_r_20,20,44,resultados,19-Jul-1966,"1ra Ronda, Grupo 4",Corea del Norte,Italia,1,0,NO,NO,,
1966,1966_r_21,21,45,resultados,20-Jul-1966,"1ra Ronda, Grupo 1",Inglaterra,Francia,2,0,NO,NO,,
1966,1966_r_22,22,46,resultados,20-Jul-1966,"1ra Ronda, Grupo 2",Alemania Occidental,España,2,1,NO,NO,,
1966,1966_r_23,23,47,resultados,20-Jul-1966,"1ra Ronda, Grupo 4",URSS,Chile,2,1,NO,NO,,
1966,1966_r_24,24,48,resultados,20-Jul-1966,"1ra Ronda, Grupo 3",Hungría,Bulgaria,3,1,NO,NO,,
1966,1966_r_25,25,49,resultados,23-Jul-1966,Cuartos,Portugal,Corea del Norte,5,3,NO,NO,,
1966,1966_r_26,26,50,resultados,23-Jul-1966,Cuartos,Inglaterra,Argentina,1,0,NO,NO,,
1966,1966_r_27,27,51,resultados,23-Jul-1966,Cuartos,Alemania Occidental,Uruguay,4,0,NO,NO,,
1966,1966_r_28,28,52,resultados,23-Jul-1966,Cuartos,URSS,Hungría,2,1,NO,NO,,
1966,1966_r_29,29,53,resultados,25-Jul-1966,Semis,Alemania Occidental,URSS,2,1,NO,NO,,
1966,1966_r_30,30,54,resultados,26-Jul-1966,Semis,Inglaterra,Portugal,2,1,NO,NO,,
1966,1966_r_31,31,55,resultados,28-Jul-1966,3er Puesto,Portugal,URSS,2,1,NO,NO,,
1966,1966_r_32,32,56,resultados,30-Jul-1966,Final,Inglaterra,Alemania Occidental,4,2,SI,NO,,
1966,1966_r_,,57,resultados,23-Jul-1966,,Alemania Occidental,Uruguay,4,0,NO,NO,,
