anio,id_partido_str,num_partido,num_partido_seq,fuente,fecha,etapa,local,visitante,goles_local,goles_visitante,tiempo_extra,penales,penales_local,penales_visitante
1974,1974_g1_1,1,1,grupo_1,14-Jun-1974,Grupo 1,Alemania Occidental,Chile,1,0,NO,NO,,
1974,1974_g1_2,2,2,grupo_1,14-Jun-1974,Grupo 1,Alemania Oriental,Australia,2,0,NO,NO,,
1974,1974_g1_3,3,3,grupo_1,18-Jun-1974,Grupo 1,Australia,Alemania Occidental,0,3,NO,NO,,
1974,1974_g1_4,4,4,grupo_1,18-Jun-1974,Grupo 1,Chile,Alemania Oriental,1,1,NO,NO,,
1974,1974_g1_5,5,5,grupo_1,22-Jun-1974,Grupo 1,Alemania Oriental,Alemania Occidental,1,0,NO,NO,,
1974,1974_g1_6,6,6,grupo_1,22-Jun-1974,Grupo 1,Australia,Chile,0,0,NO,NO,,
1974,1974_g2_1,1,7,grupo_2,13-Jun-1974,Grupo 2,Brasil,Yugoslavia,0,0,NO,NO,,
1974,1974_g2_2,2,8,grupo_2,14-Jun-1974,Grupo 2,Zaire,Escocia,0,2,NO,NO,,
1974,1974_g2_3,3,9,grupo_2,18-Jun-1974,Grupo 2,Escocia,Brasil,0,0,NO,NO,,
1974,1974_g2_4,4,10,grupo_2,18-Jun-1974,Grupo 2,Yugoslavia,Zaire,9,0,NO,NO,,
1974,1974_g2_5,5,11,grupo_2,22-Jun-1974,Grupo 2,Zaire,Brasil,0,3,NO,NO,,
1974,1974_g2_6,6,12,grupo_2,22-Jun-1974,Grupo 2,Escocia,Yugoslavia,1,1,NO,NO,,
1974,1974_g3_1,1,13,grupo_3,15-Jun-1974,Grupo 3,Suecia,Bulgaria,0,0,NO,NO,,
1974,1974_g3_2,2,14,grupo_3,15-Jun-1974,Grupo 3,Uruguay,Paises Bajos,0,2,NO,NO,,
1974,1974_g3_3,3,15,grupo_3,19-Jun-1974,Grupo 3,Bulgaria,Uruguay,1,1,NO,NO,,
1974,1974_g3_4,4,16,grupo_3,19-Jun-1974,Grupo 3,Paises Bajos,Suecia,0,0,NO,NO,,
1974,1974_g3_5,5,17,grupo_3,23-Jun-1974,Grupo 3,Bulgaria,Paises Bajos,1,4,NO,NO,,
1974,1974_g3_6,6,18,grupo_3,23-Jun-1974,Grupo 3,Suecia,Uruguay,3,0,NO,NO,,
1974,1974_g4_1,1,19,grupo_4,15-Jun-1974,Grupo 4,Italia,Haití,3,1,NO,NO,,
