anio,id_partido_str,equipo,jugador,minuto,es_penal,es_autogol
1994,1994_r_46,Brasil,Bebeto,63,NO,NO
1994,1994_r_46,Brasil,Branco,81,NO,NO
1994,1994_r_47,Bulgaria,Hristo Stoichkov,75,NO,NO
1994,1994_r_47,Bulgaria,Iordan Letchkov,78,NO,NO
1994,1994_r_47,Alemania,Lothar Matthaeus,47,SI,NO
1994,1994_r_48,Rumania,Florin Raducioiu,88,NO,NO
1994,1994_r_48,Rumania,Florin Raducioiu,101,NO,NO
1994,1994_r_48,Suecia,Tomas Brolin,78,NO,NO
1994,1994_r_48,Suecia,Kennet Andersson,115,NO,NO
1994,1994_r_49,Bulgaria,Hristo Stoichkov,44,SI,NO
1994,1994_r_49,Italia,Roberto Baggio,20,NO,NO
1994,1994_r_49,Italia,Roberto Baggio,25,NO,NO
1994,1994_r_50,Brasil,Romario,80,NO,NO
1994,1994_r_51,Suecia,Tomas Brolin,8,NO,NO
1994,1994_r_51,Suecia,Hakan Mild,30,NO,NO
1994,1994_r_51,Suecia,Henrik Larsson,37,NO,NO
1994,1994_r_51,Suecia,Kennet Andersson,40,NO,NO
