anio,id_partido_str,num_partido,num_partido_seq,fuente,fecha,etapa,local,visitante,goles_local,goles_visitante,tiempo_extra,penales,penales_local,penales_visitante
2006,2006_gA_1,1,1,grupo_A,09-Jun-2006,Grupo A,Alemania,Costa Rica,4,2,NO,NO,,
2006,2006_gA_2,2,2,grupo_A,09-Jun-2006,Grupo A,Polonia,Ecuador,0,2,NO,NO,,
2006,2006_gA_3,3,3,grupo_A,14-Jun-2006,Grupo A,Alemania,Polonia,1,0,NO,NO,,
2006,2006_gA_4,4,4,grupo_A,15-Jun-2006,Grupo A,Ecuador,Costa Rica,3,0,NO,NO,,
2006,2006_gA_5,5,5,grupo_A,20-Jun-2006,Grupo A,Ecuador,Alemania,0,3,NO,NO,,
2006,2006_gA_6,6,6,grupo_A,20-Jun-2006,Grupo A,Costa Rica,Polonia,1,2,NO,NO,,
2006,2006_gB_1,1,7,grupo_B,10-Jun-2006,Grupo B,Inglaterra,Paraguay,1,0,NO,NO,,
2006,2006_gB_2,2,8,grupo_B,10-Jun-2006,Grupo B,Trinidad y Tobago,Suecia,0,0,NO,NO,,
2006,2006_gB_3,3,9,grupo_B,15-Jun-2006,Grupo B,Inglaterra,Trinidad y Tobago,2,0,NO,NO,,
2006,2006_gB_4,4,10,grupo_B,15-Jun-2006,Grupo B,Suecia,Paraguay,1,0,NO,NO,,
2006,2006_gB_5,5,11,grupo_B,20-Jun-2006,Grupo B,Suecia,Inglaterra,2,2,NO,NO,,
2006,2006_gB_6,6,12,grupo_B,20-Jun-2006,Grupo B,Paraguay,Trinidad y Tobago,2,0,NO,NO,,
2006,2006_gC_1,1,13,grupo_C,10-Jun-2006,Grupo C,Argentina,Costa de Marfil,2,1,NO,NO,,
2006,2006_gC_2,2,14,grupo_C,11-Jun-2006,Grupo C,Serbia y Montenegro,Paises Bajos,0,1,NO,NO,,
2006,2006_gC_3,3,15,grupo_C,16-Jun-2006,Grupo C,Argentina,Serbia y Montenegro,6,0,NO,NO,,
2006,2006_gC_4,4,16,grupo_C,16-Jun-2006,Grupo C,Paises Bajos,Costa de Marfil,2,1,NO,NO,,
2006,2006_gC_5,5,17,grupo_C,21-Jun-2006,Grupo C,Paises Bajos,Argentina,0,0,NO,NO,,
2006,2006_gC_6,6,18,grupo_C,21-Jun-2006,Grupo C,Costa de Marfil,Serbia y Montenegro,3,2,NO,NO,,
2006,2006_gD_1,1,19,grupo_D,11-Jun-2006,Grupo D,México,Irán,3,1,NO,NO,,
2006,2006_gD_2,2,20,grupo_D,11-Jun-2006,Grupo D,Angola,Portugal,0,1,NO,NO,,
2006,2006_gD_3,3,21,grupo_D,16-Jun-2006,Grupo D,México,Angola,0,0,NO,NO,,
2006,2006_gD_4,4,22,grupo_D,17-Jun-2006,Grupo D,Portugal,Irán,2,0,NO,NO,,
2006,2006_gD_5,5,23,grupo_D,21-Jun-2006,Grupo D,Portugal,México,2,1,NO,NO,,
2006,2006_gD_6,6,24,grupo_D,21-Jun-2006,Grupo D,Irán,Angola,1,1,NO,NO,,
