anio,id_partido_str,num_partido,num_partido_seq,fuente,fecha,etapa,local,visitante,goles_local,goles_visitante,tiempo_extra,penales,penales_local,penales_visitante
1950,1950_g1_1,1,1,grupo_1,24-Jun-1950,Grupo 1,Brasil,México,4,0,NO,NO,,
1950,1950_g1_2,2,2,grupo_1,25-Jun-1950,Grupo 1,Yugoslavia,Suiza,3,0,NO,NO,,
1950,1950_g1_3,3,3,grupo_1,28-Jun-1950,Grupo 1,Brasil,Suiza,2,2,NO,NO,,
1950,1950_g1_4,4,4,grupo_1,28-Jun-1950,Grupo 1,Yugoslavia,México,4,1,NO,NO,,
1950,1950_g1_5,5,5,grupo_1,01-Jul-1950,Grupo 1,Brasil,Yugoslavia,2,0,NO,NO,,
1950,1950_g1_6,6,6,grupo_1,02-Jul-1950,Grupo 1,Suiza,México,2,1,NO,NO,,
1950,1950_g2_1,1,7,grupo_2,25-Jun-1950,Grupo 2,España,Estados Unidos,3,1,NO,NO,,
1950,1950_g2_2,2,8,grupo_2,25-Jun-1950,Grupo 2,Inglaterra,Chile,2,0,NO,NO,,
1950,1950_g2_3,3,9,grupo_2,29-Jun-1950,Grupo 2,España,Chile,2,0,NO,NO,,
1950,1950_g2_4,4,10,grupo_2,29-Jun-1950,Grupo 2,Estados Unidos,Inglaterra,1,0,NO,NO,,
1950,1950_g2_5,5,11,grupo_2,02-Jul-1950,Grupo 2,Chile,Estados Unidos,5,2,NO,NO,,
1950,1950_g2_6,6,12,grupo_2,02-Jul-1950,Grupo 2,España,Inglaterra,1,0,NO,NO,,
1950,1950_g3_1,1,13,grupo_3,25-Jun-1950,Grupo 3,Suecia,Italia,3,2,NO,NO,,
1950,1950_g3_2,2,14,grupo_3,29-Jun-1950,Grupo 3,Suecia,Paraguay,2,2,NO,NO,,
1950,1950_g3_3,3,15,grupo_3,02-Jul-1950,Grupo 3,Italia,Paraguay,2,0,NO,NO,,
1950,1950_g4_1,1,16,grupo_4,02-Jul-1950,Grupo 4,Uruguay,Bolivia,8,0,NO,NO,,
1950,1950_gF_1,1,17,grupo_F,09-Jul-1950,Grupo F,Brasil,Suecia,7,1,NO,NO,,
1950,1950_gF_2,2,18,grupo_F,09-Jul-1950,Grupo F,Uruguay,España,2,2,NO,NO,,
1950,1950_gF_3,3,19,grupo_F,13-Jul-1950,Grupo F,Brasil,España,6,1,NO,NO,,
1950,1950_gF_4,4,20,grupo_F,13-Jul-1950,Grupo F,Uruguay,Suecia,3,2,NO,NO,,
1950,1950_gF_5,5,21,grupo_F,16-Jul-1950,Grupo F,Suecia,España,3,1,NO,NO,,
1950,1950_gF_6,6,22,grupo_F,16-Jul-1950,Grupo F,Uruguay,Brasil,2,1,NO,NO,,
1950,1950_r_1,1,23,resultados,24-Jun-1950,"1ra Ronda, Grupo 1",Brasil,México,4,0,NO,NO,,
1950,1950_r_2,2,24,resultados,25-Jun-1950,"1ra Ronda, Grupo 3",Suecia,Italia,3,2,NO,NO,,
1950,1950_r_3,3,25,resultados,25-Jun-1950,"1ra Ronda, Grupo 1",Yugoslavia,Suiza,3,0,NO,NO,,
1950,1950_r_4,4,26,resultados,25-Jun-1950,"1ra Ronda, Grupo 2",Inglaterra,Chile,2,0,NO,NO,,
1950,1950_r_5,5,27,resultados,25-Jun-1950,"1ra Ronda, Grupo 2",España,Estados Unidos,3,1,NO,NO,,
1950,1950_r_6,6,28,resultados,28-Jun-1950,"1ra Ronda, Grupo 1",Yugoslavia,México,4,1,NO,NO,,
1950,1950_r_7,7,29,resultados,28-Jun-1950,"1ra Ronda, Grupo 1",Brasil,Suiza,2,2,NO,NO,,
1950,1950_r_8,8,30,resultados,29-Jun-1950,"1ra Ronda, Grupo 3",Suecia,Paraguay,2,2,NO,NO,,
1950,1950_r_9,9,31,resultados,29-Jun-1950,"1ra Ronda, Grupo 2",Estados Unidos,Inglaterra,1,0,NO,NO,,
1950,1950_r_10,10,32,resultados,29-Jun-1950,"1ra Ronda, Grupo 2",España,Chile,2,0,NO,NO,,
1950,1950_r_11,11,33,resultados,01-Jul-1950,"1ra Ronda, Grupo 1",Brasil,Yugoslavia,2,0,NO,NO,,
1950,1950_r_12,12,34,resultados,02-Jul-1950,"1ra Ronda, Grupo 4",Uruguay,Bolivia,8,0,NO,NO,,
1950,1950_r_13,13,35,resultados,02-Jul-1950,"1ra Ronda, Grupo 1",Suiza,México,2,1,NO,NO,,
1950,1950_r_14,14,36,resultados,02-Jul-1950,"1ra Ronda, Grupo 2",España,Inglaterra,1,0,NO,NO,,
1950,1950_r_15,15,37,resultados,02-Jul-1950,"1ra Ronda, Grupo 2",Chile,Estados Unidos,5,2,NO,NO,,
1950,1950_r_16,16,38,resultados,02-Jul-1950,"1ra Ronda, Grupo 3",Italia,Paraguay,2,0,NO,NO,,
1950,1950_r_17,17,39,resultados,09-Jul-1950,Ronda Final,Brasil,Suecia,7,1,NO,NO,,
1950,1950_r_18,18,40,resultados,09-Jul-1950,Ronda Final,Uruguay,España,2,2,NO,NO,,
1950,1950_r_19,19,41,resultados,13-Jul-1950,Ronda Final,Uruguay,Suecia,3,2,NO,NO,,
1950,1950_r_20,20,42,resultados,13-Jul-1950,Ronda Final,Brasil,España,6,1,NO,NO,,
1950,1950_r_21,21,43,resultados,16-Jul-1950,Ronda Final,Suecia,España,3,1,NO,NO,,
1950,1950_r_22,22,44,resultados,16-Jul-1950,Ronda Final,Uruguay,Brasil,2,1,NO,NO,,
