anio,id_partido_str,equipo,jugador,minuto,es_penal,es_autogol
1978,1978_gA_2,Paises Bajos,Willy Van De Kerkhof,82,NO,NO
1978,1978_gA_2,Austria,Erich Obermayer,79,NO,NO
1978,1978_gA_3,Alemania Occidental,Ruediger Abramczik,3,NO,NO
1978,1978_gA_3,Alemania Occidental,Dieter Mueller,70,NO,NO
1978,1978_gA_3,Paises Bajos,Arie Haan,27,NO,NO
1978,1978_gA_3,Paises Bajos,Rene Van De Kerkhof,84,NO,NO
1978,1978_gA_4,Italia,Paolo Rossi,14,NO,NO
1978,1978_gA_5,Austria,Berti Vogts,59,NO,SI
1978,1978_gA_5,Austria,Hans Krankl,66,NO,NO
1978,1978_gA_5,Austria,Hans Krankl,87,NO,NO
1978,1978_gA_5,Alemania Occidental,Karl-Heinz Rummenigge,19,NO,NO
1978,1978_gA_5,Alemania Occidental,Bernd Hoelzenbein,68,NO,NO
1978,1978_gA_6,Paises Bajos,Ernie Brandts,50,NO,NO
1978,1978_gA_6,Paises Bajos,Arie Haan,75,NO,NO
1978,1978_gA_6,Italia,Ernie Brandts,18,NO,SI
1978,1978_gB_1,Argentina,Mario Kempes,16,NO,NO
1978,1978_gB_1,Argentina,Mario Kempes,71,NO,NO
1978,1978_gB_2,Brasil,Dirceu,15,NO,NO
1978,1978_gB_2,Brasil,Dirceu,28,NO,NO
1978,1978_gB_2,Brasil,Zico,73,SI,NO
1978,1978_gB_4,Polonia,Andrzej Szarmach,65,NO,NO
1978,1978_gB_5,Argentina,Mario Kempes,21,NO,NO
1978,1978_gB_5,Argentina,Alberto Tarantini,43,NO,NO
1978,1978_gB_5,Argentina,Mario Kempes,48,NO,NO
1978,1978_gB_5,Argentina,Leopoldo Luque,50,NO,NO
1978,1978_gB_5,Argentina,Rene Houseman,67,NO,NO
1978,1978_gB_5,Argentina,Leopoldo Luque,72,NO,NO
1978,1978_gB_6,Brasil,Nelinho,12,NO,NO
1978,1978_gB_6,Brasil,Roberto Dinamite,57,NO,NO
1978,1978_gB_6,Brasil,Roberto Dinamite,63,NO,NO
1978,1978_gB_6,Polonia,Grzegorz Lato,45,NO,NO
1978,1978_r_,Brasil,Nelinho,64,NO,NO
1978,1978_r_,Brasil,Dirceu,72,NO,NO
1978,1978_r_,Italia,Franco Causio,38,NO,NO
1978,1978_r_,Argentina,Mario Kempes,38,NO,NO
1978,1978_r_,Argentina,Mario Kempes,105,NO,NO
1978,1978_r_,Argentina,Daniel Bertoni,116,NO,NO
1978,1978_r_,Paises Bajos,Dick Nanninga,82,NO,NO
