anio,id_partido_str,num_partido,num_partido_seq,fuente,fecha,etapa,local,visitante,goles_local,goles_visitante,tiempo_extra,penales,penales_local,penales_visitante
1978,1978_g1_1,1,1,grupo_1,02-Jun-1978,Grupo 1,Argentina,Hungría,2,1,NO,NO,,
1978,1978_g1_2,2,2,grupo_1,02-Jun-1978,Grupo 1,Italia,Francia,2,1,NO,NO,,
1978,1978_g1_3,3,3,grupo_1,06-Jun-1978,Grupo 1,Argentina,Francia,2,1,NO,NO,,
1978,1978_g1_4,4,4,grupo_1,06-Jun-1978,Grupo 1,Italia,Hungría,3,1,NO,NO,,
1978,1978_g1_5,5,5,grupo_1,10-Jun-1978,Grupo 1,Francia,Hungría,3,1,NO,NO,,
1978,1978_g1_6,6,6,grupo_1,10-Jun-1978,Grupo 1,Italia,Argentina,1,0,NO,NO,,
1978,1978_g2_1,1,7,grupo_2,01-Jun-1978,Grupo 2,Alemania Occidental,Polonia,0,0,NO,NO,,
1978,1978_g2_2,2,8,grupo_2,02-Jun-1978,Grupo 2,Túnez,México,3,1,NO,NO,,
1978,1978_g2_3,3,9,grupo_2,06-Jun-1978,Grupo 2,Alemania Occidental,México,6,0,NO,NO,,
1978,1978_g2_4,4,10,grupo_2,06-Jun-1978,Grupo 2,Polonia,Túnez,1,0,NO,NO,,
1978,1978_g2_5,5,11,grupo_2,10-Jun-1978,Grupo 2,Alemania Occidental,Túnez,0,0,NO,NO,,
1978,1978_g2_6,6,12,grupo_2,10-Jun-1978,Grupo 2,Polonia,México,3,1,NO,NO,,
1978,1978_g3_1,1,13,grupo_3,03-Jun-1978,Grupo 3,Austria,España,2,1,NO,NO,,
1978,1978_g3_2,2,14,grupo_3,03-Jun-1978,Grupo 3,Suecia,Brasil,1,1,NO,NO,,
1978,1978_g3_3,3,15,grupo_3,07-Jun-1978,Grupo 3,Austria,Suecia,1,0,NO,NO,,
1978,1978_g3_4,4,16,grupo_3,07-Jun-1978,Grupo 3,Brasil,España,0,0,NO,NO,,
1978,1978_g3_5,5,17,grupo_3,11-Jun-1978,Grupo 3,Brasil,Austria,1,0,NO,NO,,
1978,1978_g3_6,6,18,grupo_3,11-Jun-1978,Grupo 3,España,Suecia,1,0,NO,NO,,
1978,1978_g4_1,1,19,grupo_4,03-Jun-1978,Grupo 4,Paises Bajos,Irán,3,0,NO,NO,,
1978,1978_g4_2,2,20,grupo_4,03-Jun-1978,Grupo 4,Perú,Escocia,3,1,NO,NO,,
1978,1978_g4_3,3,21,grupo_4,07-Jun-1978,Grupo 4,Escocia,Irán,1,1,NO,NO,,
1978,1978_g4_4,4,22,grupo_4,07-Jun-1978,Grupo 4,Paises Bajos,Perú,0,0,NO,NO,,
1978,1978_g4_5,5,23,grupo_4,11-Jun-1978,Grupo 4,Escocia,Paises Bajos,3,2,NO,NO,,
1978,1978_g4_6,6,24,grupo_4,11-Jun-1978,Grupo 4,Perú,Irán,4,1,NO,NO,,
1978,1978_gA_1,1,25,grupo_A,14-Jun-1978,Grupo A,Alemania Occidental,Italia,0,0,NO,NO,,
1978,1978_gA_2,2,26,grupo_A,14-Jun-1978,Grupo A,Paises Bajos,Austria,5,1,NO,NO,,
1978,1978_gA_3,3,27,grupo_A,18-Jun-1978,Grupo A,Alemania Occidental,Paises Bajos,2,2,NO,NO,,
1978,1978_gA_4,4,28,grupo_A,18-Jun-1978,Grupo A,Italia,Austria,1,0,NO,NO,,
1978,1978_gA_5,5,29,grupo_A,21-Jun-1978,Grupo A,Austria,Alemania Occidental,3,2,NO,NO,,
1978,1978_gA_6,6,30,grupo_A,21-Jun-1978,Grupo A,Paises Bajos,Italia,2,1,NO,NO,,
