anio,id_partido_str,num_partido,num_partido_seq,fuente,fecha,etapa,local,visitante,goles_local,goles_visitante,tiempo_extra,penales,penales_local,penales_visitante
1938,1938_r_1,1,1,resultados,04-Jun-1938,Octavos,Suiza,Alemania,1,1,SI,NO,,
1938,1938_r_2,2,2,resultados,05-Jun-1938,Octavos,Francia,Bélgica,3,1,NO,NO,,
1938,1938_r_3,3,3,resultados,05-Jun-1938,Octavos,Italia,Noruega,2,1,SI,NO,,
1938,1938_r_4,4,4,resultados,05-Jun-1938,Octavos,Brasil,Polonia,6,5,SI,NO,,
1938,1938_r_5,5,5,resultados,05-Jun-1938,Octavos,Hungría,Indias Orientales Holand.,6,0,NO,NO,,
1938,1938_r_6,6,6,resultados,05-Jun-1938,Octavos,Checoslovaquia,Paises Bajos,3,0,SI,NO,,
1938,1938_r_7,7,7,resultados,05-Jun-1938,Octavos,Cuba,Rumania,3,3,SI,NO,,
1938,1938_r_8,8,8,resultados,09-Jun-1938,Octavos,Suiza,Alemania,4,2,NO,NO,,
1938,1938_r_9,9,9,resultados,09-Jun-1938,Octavos,Cuba,Rumania,2,1,NO,NO,,
1938,1938_r_10,10,10,resultados,12-Jun-1938,Cuartos,Cuba,Suecia,0,8,NO,NO,,
1938,1938_r_11,11,11,resultados,12-Jun-1938,Cuartos,Italia,Francia,3,1,NO,NO,,
1938,1938_r_12,12,12,resultados,12-Jun-1938,Cuartos,Hungría,Suiza,2,0,NO,NO,,
1938,1938_r_13,13,13,resultados,12-Jun-1938,Cuartos,Brasil,Checoslovaquia,1,1,SI,NO,,
1938,1938_r_14,14,14,resultados,14-Jun-1938,Cuartos,Brasil,Checoslovaquia,2,1,NO,NO,,
1938,1938_r_15,15,15,resultados,16-Jun-1938,Semis,Hungría,Suecia,5,1,NO,NO,,
1938,1938_r_16,16,16,resultados,16-Jun-1938,Semis,Brasil,Italia,1,2,NO,NO,,
1938,1938_r_17,17,17,resultados,19-Jun-1938,3er Puesto,Brasil,Suecia,4,2,NO,NO,,
1938,1938_r_18,18,18,resultados,19-Jun-1938,Final,Italia,Hungría,4,2,NO,NO,,
1938,1938_r_,,19,resultados,04-Jun-1938,,Suiza,Alemania,1,1,SI,NO,,
