anio,id_partido_str,num_partido,num_partido_seq,fuente,fecha,etapa,local,visitante,goles_local,goles_visitante,tiempo_extra,penales,penales_local,penales_visitante
1982,1982_g1_1,1,1,grupo_1,28-Jun-1982,Grupo 1,Polonia,Bélgica,3,0,NO,NO,,
1982,1982_g1_2,2,2,grupo_1,01-Jul-1982,Grupo 1,Bélgica,URSS,0,1,NO,NO,,
1982,1982_g1_3,3,3,grupo_1,04-Jul-1982,Grupo 1,Polonia,URSS,0,0,NO,NO,,
1982,1982_g2_1,1,4,grupo_2,29-Jun-1982,Grupo 2,Alemania Occidental,Inglaterra,0,0,NO,NO,,
1982,1982_g2_2,2,5,grupo_2,02-Jul-1982,Grupo 2,Alemania Occidental,España,2,1,NO,NO,,
1982,1982_g2_3,3,6,grupo_2,05-Jul-1982,Grupo 2,España,Inglaterra,0,0,NO,NO,,
1982,1982_g3_1,1,7,grupo_3,29-Jun-1982,Grupo 3,Italia,Argentina,2,1,NO,NO,,
1982,1982_g3_2,2,8,grupo_3,02-Jul-1982,Grupo 3,Argentina,Brasil,1,3,NO,NO,,
1982,1982_g3_3,3,9,grupo_3,05-Jul-1982,Grupo 3,Italia,Brasil,3,2,NO,NO,,
1982,1982_g4_1,1,10,grupo_4,28-Jun-1982,Grupo 4,Austria,Francia,0,1,NO,NO,,
1982,1982_g4_2,2,11,grupo_4,01-Jul-1982,Grupo 4,Austria,Irlanda del Norte,2,2,NO,NO,,
1982,1982_g4_3,3,12,grupo_4,04-Jul-1982,Grupo 4,Francia,Irlanda del Norte,4,1,NO,NO,,
1982,1982_gA_1,1,13,grupo_A,14-Jun-1982,Grupo A,Italia,Polonia,0,0,NO,NO,,
1982,1982_gA_2,2,14,grupo_A,15-Jun-1982,Grupo A,Perú,Camerún,0,0,NO,NO,,
1982,1982_gA_3,3,15,grupo_A,18-Jun-1982,Grupo A,Italia,Perú,1,1,NO,NO,,
1982,1982_gA_4,4,16,grupo_A,19-Jun-1982,Grupo A,Polonia,Camerún,0,0,NO,NO,,
1982,1982_gA_5,5,17,grupo_A,22-Jun-1982,Grupo A,Polonia,Perú,5,1,NO,NO,,
1982,1982_gA_6,6,18,grupo_A,23-Jun-1982,Grupo A,Italia,Camerún,1,1,NO,NO,,
1982,1982_gB_1,1,19,grupo_B,16-Jun-1982,Grupo B,Alemania Occidental,Argelia,1,2,NO,NO,,
1982,1982_gB_2,2,20,grupo_B,17-Jun-1982,Grupo B,Chile,Austria,0,1,NO,NO,,
1982,1982_gB_3,3,21,grupo_B,20-Jun-1982,Grupo B,Alemania Occidental,Chile,4,1,NO,NO,,
1982,1982_gB_4,4,22,grupo_B,21-Jun-1982,Grupo B,Argelia,Austria,0,2,NO,NO,,
1982,1982_gB_5,5,23,grupo_B,24-Jun-1982,Grupo B,Argelia,Chile,3,2,NO,NO,,
1982,1982_gB_6,6,24,grupo_B,25-Jun-1982,Grupo B,Alemania Occidental,Austria,1,0,NO,NO,,
1982,1982_gC_1,1,25,grupo_C,13-Jun-1982,Grupo C,Argentina,Bélgica,0,1,NO,NO,,
1982,1982_gC_2,2,26,grupo_C,15-Jun-1982,Grupo C,Hungría,El Salvador,10,1,NO,NO,,
1982,1982_gC_3,3,27,grupo_C,18-Jun-1982,Grupo C,Argentina,Hungría,4,1,NO,NO,,
1982,1982_gC_4,4,28,grupo_C,19-Jun-1982,Grupo C,Bélgica,El Salvador,1,0,NO,NO,,
1982,1982_gC_5,5,29,grupo_C,22-Jun-1982,Grupo C,Bélgica,Hungría,1,1,NO,NO,,
1982,1982_gC_6,6,30,grupo_C,23-Jun-1982,Grupo C,Argentina,El Salvador,2,0,NO,NO,,
1982,1982_gD_1,1,31,grupo_D,16-Jun-1982,Grupo D,Inglaterra,Francia,3,1,NO,NO,,
