anio,id_partido_str,num_partido,num_partido_seq,fuente,fecha,etapa,local,visitante,goles_local,goles_visitante,tiempo_extra,penales,penales_local,penales_visitante
2002,2002_r_41,41,89,resultados,13-Jun-2002,"1ra Ronda, Grupo C",Costa Rica,Brasil,2,5,NO,NO,,
2002,2002_r_42,42,90,resultados,13-Jun-2002,"1ra Ronda, Grupo C",Turquía,China,3,0,NO,NO,,
2002,2002_r_43,43,91,resultados,13-Jun-2002,"1ra Ronda, Grupo G",México,Italia,1,1,NO,NO,,
2002,2002_r_44,44,92,resultados,13-Jun-2002,"1ra Ronda, Grupo G",Ecuador,Croacia,1,0,NO,NO,,
2002,2002_r_45,45,93,resultados,14-Jun-2002,"1ra Ronda, Grupo H",Túnez,Japón,0,2,NO,NO,,
2002,2002_r_46,46,94,resultados,14-Jun-2002,"1ra Ronda, Grupo H",Bélgica,Rusia,3,2,NO,NO,,
2002,2002_r_47,47,95,resultados,14-Jun-2002,"1ra Ronda, Grupo D",Portugal,Corea del Sur,0,1,NO,NO,,
2002,2002_r_48,48,96,resultados,14-Jun-2002,"1ra Ronda, Grupo D",Polonia,Estados Unidos,3,1,NO,NO,,
2002,2002_r_49,49,97,resultados,15-Jun-2002,Octavos,Alemania,Paraguay,1,0,NO,NO,,
2002,2002_r_50,50,98,resultados,15-Jun-2002,Octavos,Dinamarca,Inglaterra,0,3,NO,NO,,
2002,2002_r_51,51,99,resultados,16-Jun-2002,Octavos,Suecia,Senegal,1,2,SI,NO,,
2002,2002_r_52,52,100,resultados,16-Jun-2002,Octavos,España,Irlanda,1,1,SI,SI,3,2
2002,2002_r_53,53,101,resultados,17-Jun-2002,Octavos,México,Estados Unidos,0,2,NO,NO,,
2002,2002_r_54,54,102,resultados,17-Jun-2002,Octavos,Brasil,Bélgica,2,0,NO,NO,,
2002,2002_r_55,55,103,resultados,18-Jun-2002,Octavos,Japón,Turquía,0,1,NO,NO,,
2002,2002_r_56,56,104,resultados,18-Jun-2002,Octavos,Corea del Sur,Italia,2,1,SI,NO,,
2002,2002_r_57,57,105,resultados,21-Jun-2002,Cuartos,Inglaterra,Brasil,1,2,NO,NO,,
2002,2002_r_58,58,106,resultados,21-Jun-2002,Cuartos,Alemania,Estados Unidos,1,0,NO,NO,,
2002,2002_r_59,59,107,resultados,22-Jun-2002,Cuartos,España,Corea del Sur,0,0,SI,SI,3,5
2002,2002_r_60,60,108,resultados,22-Jun-2002,Cuartos,Senegal,Turquía,0,1,SI,NO,,
2002,2002_r_61,61,109,resultados,25-Jun-2002,Semis,Alemania,Corea del Sur,1,0,NO,NO,,
2002,2002_r_62,62,110,resultados,26-Jun-2002,Semis,Brasil,Turquía,1,0,NO,NO,,
2002,2002_r_63,63,111,resultados,29-Jun-2002,3er Puesto,Corea del Sur,Turquía,2,3,NO,NO,,
2002,2002_r_64,64,112,resultados,30-Jun-2002,Final,Alemania,Brasil,0,2,NO,NO,,
