anio,jugador,seleccion,amarillas,rojas
2002,Alpay Ozalan,Turquía,2,1
2002,Roberto Acuña,Paraguay,1,1
2002,Beto,Portugal,1,1
2002,Salif Diao,Senegal,1,1
2002,Ronaldinho,Brasil,1,1
2002,Francesco Totti,Italia,1,1
2002,Claudio Caniggia,Argentina,0,1
2002,Nastja Ceh,Eslovenia,0,1
2002,Thierry Henry,Francia,0,1
2002,Joao Pinto,Portugal,0,1
2002,Rafael Marquez,México,0,1
2002,Carlos Paredes,Paraguay,0,1
2002,Carsten Ramelow,Alemania,0,1
2002,Jiayi Shao,China,0,1
2002,Patrick Suffo,Camerún,0,1
2002,Hakan Unsal,Turquía,0,1
2002,Michael Ballack,Alemania,3,0
2002,Emre Belozoglu,Turquía,3,0
2002,Tugay Kerimoglu,Turquía,3,0
2002,Dmitry Alenichev,Rusia,2,0
2002,Emre Asik,Turquía,2,0
2002,Ruben Baraja,España,2,0
2002,Gregg Berhalter,Estados Unidos,2,0
2002,Fabio Cannavaro,Italia,2,0
2002,Clever Chala,Ecuador,2,0
2002,Aliou Cisse,Senegal,2,0
2002,Ferdinand Coly,Senegal,2,0
2002,Omar Daf,Senegal,2,0
2002,Khalilou Fadiga,Senegal,2,0
2002,Hassan Gabsi,Túnez,2,0
2002,Pablo Garcia,Uruguay,2,0
2002,Didi Hamann,Alemania,2,0
2002,Frankie Hejduk,Estados Unidos,2,0
2002,Jorge Costa,Portugal,2,0
2002,Amir Karic,Eslovenia,2,0
2002,Tae Young Kim,Corea del Sur,2,0
2002,Pablo Mastroeni,Estados Unidos,2,0
2002,Zeljko Milinovic,Eslovenia,2,0
2002,Aaron Mokoena,Sudáfrica,2,0
2002,Miran Pavlin,Eslovenia,2,0
2002,Emmanuel Petit,Francia,2,0
2002,Eddie Pope,Estados Unidos,2,0
2002,Christian Poulsen,Dinamarca,2,0
2002,Marcelo Romero,Uruguay,2,0
2002,Roque Junior,Brasil,2,0
2002,Hasan Sas,Turquía,2,0
2002,Andrei Solomatin,Rusia,2,0
2002,Piotr Swierczewski,Polonia,2,0
2002,Kazuyuki Toda,Japón,2,0
2002,Yves Vanderhaeghe,Bélgica,2,0
2002,Christian Ziege,Alemania,2,0
2002,Sebastian Abreu,Uruguay,1,0
2002,Jeff Agoos,Estados Unidos,1,0
2002,Jung Hwan Ahn,Corea del Sur,1,0
2002,Fatih Akyel,Turquía,1,0
2002,Nawaf Al Temiyat,Arabia Saudita,1,0
2002,Al Hasan Al Yami,Arabia Saudita,1,0
2002,Niclas Alexandersson,Suecia,1,0
2002,Marcus Allback,Suecia,1,0
2002,Matias Almeyda,Argentina,1,0
2002,Francisco Arce,Paraguay,1,0
2002,Jesus Arellano,México,1,0
2002,Khaled Badra,Túnez,1,0
2002,Arkadiusz Bak,Polonia,1,0
2002,Gabriel Batistuta,Argentina,1,0
2002,Frank Baumann,Alemania,1,0
2002,DaMarcus Beasley,Estados Unidos,1,0
2002,Habib Beye,Senegal,1,0
2002,Cuauhtemoc Blanco,México,1,0
2002,Riadh Bouazizi,Túnez,1,0
2002,Julio Cesar Caceres,Paraguay,1,0
2002,Cafu,Brasil,1,0
2002,Henri Camara,Senegal,1,0
2002,Sol Campbell,Inglaterra,1,0
2002,Denis Caniza,Paraguay,1,0
2002,Jose Cardozo,Paraguay,1,0
2002,Fabian Carini,Uruguay,1,0
2002,Salvador Carmona,México,1,0
2002,Bradley Carnell,Sudáfrica,1,0
2002,Carlos Castro,Costa Rica,1,0
2002,Ales Ceh,Eslovenia,1,0
2002,Walter Centeno,Costa Rica,1,0
2002,Jose Cevallos,Ecuador,1,0
2002,Du Ri Cha,Corea del Sur,1,0
2002,Jose Chamot,Argentina,1,0
2002,Jin Cheul Choi,Corea del Sur,1,0
2002,Sebastijan Cimirotic,Eslovenia,1,0
2002,Francesco Coco,Italia,1,0
2002,Ashley Cole,Inglaterra,1,0
2002,Ulises De La Cruz,Ecuador,1,0
2002,De Pedro,España,1,0
2002,Agustin Delgado,Ecuador,1,0
2002,Denilson,Brasil,1,0
2002,Bouba Diop,Senegal,1,0
2002,El Hadji Diouf,Senegal,1,0
2002,Christophe Dugarry,Francia,1,0
2002,Rio Ferdinand,Inglaterra,1,0
2002,Steve Finnan,Irlanda,1,0
2002,Marc-Vivien Foe,Camerún,1,0
2002,Juan Carlos Franco,Paraguay,1,0
2002,Frechaut,Portugal,1,0
2002,Brad Friedel,Estados Unidos,1,0
2002,Torsten Frings,Alemania,1,0
2002,Alberto Garcia Aspe,México,1,0
2002,Diego Gavilan,Paraguay,1,0
2002,Geremi,Camerún,1,0
2002,Kais Ghodhbane,Túnez,1,0
2002,Gilberto Silva,Brasil,1,0
2002,Ronald Gomez,Costa Rica,1,0
2002,Cristian Gonzalez,Argentina,1,0
2002,Raul Guerron,Ecuador,1,0
2002,Tomasz Hajto,Polonia,1,0
2002,Jan Heintze,Dinamarca,1,0
2002,Thomas Helveg,Dinamarca,1,0
2002,Luis Hernandez,México,1,0
2002,Emile Heskey,Inglaterra,1,0
2002,Fernando Hierro,España,1,0
2002,Myung Bo Hong,Corea del Sur,1,0
2002,Junichi Inamoto,Japón,1,0
2002,Pierre Issa,Sudáfrica,1,0
2002,Andreas Jakobsson,Suecia,1,0
2002,Carsten Jancker,Alemania,1,0
2002,Zied Jaziri,Túnez,1,0
2002,Niclas Jensen,Dinamarca,1,0
2002,Jens Jeremies,Alemania,1,0
2002,Juanfran,España,1,0
2002,Oliver Kahn,Alemania,1,0
2002,Raymond Kalla,Camerún,1,0
2002,Ivan Kaviedes,Ecuador,1,0
2002,Sebastian Kehl,Alemania,1,0
2002,Dmitry Khokhlov,Rusia,1,0
2002,Nam Il Kim,Corea del Sur,1,0
2002,Miroslav Klose,Alemania,1,0
2002,Robert Kovac,Croacia,1,0
2002,Marek Kozminski,Polonia,1,0
2002,Jacek Krzynowek,Polonia,1,0
2002,Cezary Kucharski,Polonia,1,0
2002,Henrik Larsson,Suecia,1,0
2002,Lauren,Camerún,1,0
2002,Martin Laursen,Dinamarca,1,0
2002,Chun Soo Lee,Corea del Sur,1,0
2002,Eul Yong Lee,Corea del Sur,1,0
2002,Min Sung Lee,Corea del Sur,1,0
2002,Eddie Lewis,Estados Unidos,1,0
2002,Tie Li,China,1,0
2002,Weifeng Li,China,1,0
2002,Xiaopeng Li,China,1,0
2002,Radoslaw Majdan,Polonia,1,0
2002,Ilhan Mansiz,Turquía,1,0
2002,Luis Marin,Costa Rica,1,0
2002,Gilberto Martinez,Costa Rica,1,0
2002,Jason Mcateer,Irlanda,1,0
2002,Benni Mccarthy,Sudáfrica,1,0
2002,Mourad Melki,Túnez,1,0
2002,Gustavo Mendez,Uruguay,1,0
2002,Danny Mills,Inglaterra,1,0
2002,Tsuneyasu Miyamoto,Japón,1,0
2002,Johan Mjallby,Suecia,1,0
2002,Teboho Mokoena,Sudáfrica,1,0
2002,Vincenzo Montella,Italia,1,0
2002,Paolo Montero,Uruguay,1,0
2002,Fernando Morientes,España,1,0
2002,Koji Nakata,Japón,1,0
2002,Masashi Nakayama,Japón,1,0
2002,Oliver Neuville,Alemania,1,0
2002,Siyabonga Nomvethe,Sudáfrica,1,0
2002,Mohammed Noor,Arabia Saudita,1,0
2002,Cyril Nzama,Sudáfrica,1,0
2002,Salomon Olembe,Camerún,1,0
2002,Emmanuel Olisadebe,Polonia,1,0
2002,Christian Panucci,Italia,1,0
2002,Ji Sung Park,Corea del Sur,1,0
2002,Ergun Penbe,Turquía,1,0
2002,Oscar Perez,México,1,0
2002,Petit,Portugal,1,0
2002,Ruslan Pimenov,Rusia,1,0
2002,Augusto Poroso,Ecuador,1,0
2002,Lucas Radebe,Sudáfrica,1,0
2002,Rustu Recber,Turquía,1,0
2002,Steven Reid,Irlanda,1,0
2002,Claudio Reyna,Estados Unidos,1,0
2002,Roberto Carlos,Brasil,1,0
2002,Dario Rodriguez,Uruguay,1,0
2002,Mladen Rudonja,Eslovenia,1,0
2002,Rui Costa,Portugal,1,0
2002,Walter Samuel,Argentina,1,0
2002,Ebbe Sand,Dinamarca,1,0
2002,Roque Santa Cruz,Paraguay,1,0
2002,Bernd Schneider,Alemania,1,0
2002,Paul Scholes,Inglaterra,1,0
2002,Igor Semshov,Rusia,1,0
2002,Dmitri Sennikov,Rusia,1,0
2002,Ki Hyeon Seol,Corea del Sur,1,0
2002,Dario Silva,Uruguay,1,0
2002,Diego Simeone,Argentina,1,0
2002,Josip Simunic,Croacia,1,0
2002,Alexei Smertin,Rusia,1,0
2002,Efetobore Sodje,Nigeria,1,0
2002,Mauricio Solis,Costa Rica,1,0
2002,Rigobert Song,Camerún,1,0
2002,Chong Gug Song,Corea del Sur,1,0
2002,Steve Staunton,Irlanda,1,0
2002,Hakan Sukur,Turquía,1,0
2002,Magnus Svensson,Suecia,1,0
2002,Ricardo Tavarelli,Paraguay,1,0
2002,Bill Tchato,Camerún,1,0
2002,Carlos Tenorio,Ecuador,1,0
2002,Pape Thiaw,Senegal,1,0
2002,Stig Tofting,Dinamarca,1,0
2002,Stjepan Tomas,Croacia,1,0
2002,Jon Dahl Tomasson,Dinamarca,1,0
2002,Damiano Tommasi,Italia,1,0
2002,Gerardo Torrado,México,1,0
2002,Hatem Trabelsi,Túnez,1,0
2002,Juan Carlos Valeron,España,1,0
2002,Daniel van Buyten,Bélgica,1,0
2002,Peter Van Der Heyden,Bélgica,1,0
2002,Eric Van Meir,Bélgica,1,0
2002,Gert Verheyen,Bélgica,1,0
2002,Manuel Vidrio,México,1,0
2002,Christian Vieri,Italia,1,0
2002,Muamer Vugdalic,Eslovenia,1,0
2002,Taribo West,Nigeria,1,0
2002,Josh Wolff,Estados Unidos,1,0
2002,Pierre Wome,Camerún,1,0
2002,Yunlong Xu,China,1,0
2002,Pu Yang,China,1,0
2002,Sang Chul Yoo,Corea del Sur,1,0
2002,Gianluca Zambrotta,Italia,1,0
2002,Cristiano Zanetti,Italia,1,0
2002,Boris Zivkovic,Croacia,1,0
2002,Sibusiso Zuma,Sudáfrica,1,0
