anio,id_partido_str,num_partido,num_partido_seq,fuente,fecha,etapa,local,visitante,goles_local,goles_visitante,tiempo_extra,penales,penales_local,penales_visitante
1930,1930_g1_1,1,1,grupo_1,13-Jul-1930,Grupo 1,Francia,México,4,1,NO,NO,,
1930,1930_g1_2,2,2,grupo_1,15-Jul-1930,Grupo 1,Argentina,Francia,1,0,NO,NO,,
1930,1930_g1_3,3,3,grupo_1,16-Jul-1930,Grupo 1,Chile,México,3,0,NO,NO,,
1930,1930_g1_4,4,4,grupo_1,19-Jul-1930,Grupo 1,Argentina,México,6,3,NO,NO,,
1930,1930_g1_5,5,5,grupo_1,19-Jul-1930,Grupo 1,Chile,Francia,1,0,NO,NO,,
1930,1930_g1_6,6,6,grupo_1,22-Jul-1930,Grupo 1,Argentina,Chile,3,1,NO,NO,,
1930,1930_g2_1,1,7,grupo_2,14-Jul-1930,Grupo 2,Yugoslavia,Brasil,2,1,NO,NO,,
1930,1930_g2_2,2,8,grupo_2,17-Jul-1930,Grupo 2,Yugoslavia,Bolivia,4,0,NO,NO,,
1930,1930_g2_3,3,9,grupo_2,20-Jul-1930,Grupo 2,Brasil,Bolivia,4,0,NO,NO,,
1930,1930_g3_1,1,10,grupo_3,14-Jul-1930,Grupo 3,Rumania,Perú,3,1,NO,NO,,
1930,1930_g3_2,2,11,grupo_3,18-Jul-1930,Grupo 3,Uruguay,Perú,1,0,NO,NO,,
1930,1930_g3_3,3,12,grupo_3,21-Jul-1930,Grupo 3,Uruguay,Rumania,4,0,NO,NO,,
1930,1930_g4_1,1,13,grupo_4,13-Jul-1930,Grupo 4,Estados Unidos,Bélgica,3,0,NO,NO,,
1930,1930_g4_2,2,14,grupo_4,17-Jul-1930,Grupo 4,Estados Unidos,Paraguay,3,0,NO,NO,,
1930,1930_g4_3,3,15,grupo_4,20-Jul-1930,Grupo 4,Paraguay,Bélgica,1,0,NO,NO,,
1930,1930_r_1,1,16,resultados,13-Jul-1930,"1ra Ronda, Grupo 1",Francia,México,4,1,NO,NO,,
1930,1930_r_2,2,17,resultados,13-Jul-1930,"1ra Ronda, Grupo 4",Estados Unidos,Bélgica,3,0,NO,NO,,
1930,1930_r_3,3,18,resultados,14-Jul-1930,"1ra Ronda, Grupo 3",Rumania,Perú,3,1,NO,NO,,
1930,1930_r_4,4,19,resultados,14-Jul-1930,"1ra Ronda, Grupo 2",Yugoslavia,Brasil,2,1,NO,NO,,
1930,1930_r_5,5,20,resultados,15-Jul-1930,"1ra Ronda, Grupo 1",Argentina,Francia,1,0,NO,NO,,
1930,1930_r_6,6,21,resultados,16-Jul-1930,"1ra Ronda, Grupo 1",Chile,México,3,0,NO,NO,,
1930,1930_r_7,7,22,resultados,17-Jul-1930,"1ra Ronda, Grupo 2",Yugoslavia,Bolivia,4,0,NO,NO,,
1930,1930_r_8,8,23,resultados,17-Jul-1930,"1ra Ronda, Grupo 4",Estados Unidos,Paraguay,3,0,NO,NO,,
1930,1930_r_9,9,24,resultados,18-Jul-1930,"1ra Ronda, Grupo 3",Uruguay,Perú,1,0,NO,NO,,
1930,1930_r_10,10,25,resultados,19-Jul-1930,"1ra Ronda, Grupo 1",Argentina,México,6,3,NO,NO,,
1930,1930_r_11,11,26,resultados,19-Jul-1930,"1ra Ronda, Grupo 1",Chile,Francia,1,0,NO,NO,,
1930,1930_r_12,12,27,resultados,20-Jul-1930,"1ra Ronda, Grupo 4",Paraguay,Bélgica,1,0,NO,NO,,
1930,1930_r_13,13,28,resultados,20-Jul-1930,"1ra Ronda, Grupo 2",Brasil,Bolivia,4,0,NO,NO,,
1930,1930_r_14,14,29,resultados,21-Jul-1930,"1ra Ronda, Grupo 3",Uruguay,Rumania,4,0,NO,NO,,
1930,1930_r_15,15,30,resultados,22-Jul-1930,"1ra Ronda, Grupo 1",Argentina,Chile,3,1,NO,NO,,
1930,1930_r_16,16,31,resultados,26-Jul-1930,Semis,Argentina,Estados Unidos,6,1,NO,NO,,
1930,1930_r_17,17,32,resultados,27-Jul-1930,Semis,Uruguay,Yugoslavia,6,1,NO,NO,,
1930,1930_r_18,18,33,resultados,30-Jul-1930,Final,Argentina,Uruguay,2,4,NO,NO,,
1930,1930_r_,,34,resultados,26-Jul-1930,,Argentina,Estados Unidos,6,1,NO,NO,,
