anio,jugador,seleccion,amarillas,rojas
1998,Mohammed Al Jahani,Arabia Saudita,1,0
1998,Khaled Al Muwallid,Arabia Saudita,1,0
1998,Matias Almeyda,Argentina,1,0
1998,Guillermo Amor,España,1,0
1998,Didier Angibeaud,Camerún,1,0
1998,Victor Aristizabal,Colombia,1,0
1998,Roberto Ayala,Argentina,1,0
1998,Celso Ayala,Paraguay,1,0
1998,Markus Babbel,Alemania,1,0
1998,Georgi Bachev,Bulgaria,1,0
1998,Imed Ben Younes,Túnez,1,0
1998,Henning Berg,Noruega,1,0
1998,Giuseppe Bergomi,Italia,1,0
1998,Jorge Bermudez,Colombia,1,0
1998,Zoubeir Beya,Túnez,1,0
1998,Vital Borkelmans,Bélgica,1,0
1998,Riadh Bouazizi,Túnez,1,0
1998,Deon Burton,Jamaica,1,0
1998,Sol Campbell,Inglaterra,1,0
1998,Fabio Cannavaro,Italia,1,0
1998,Peter Cargill,Jamaica,1,0
1998,Salvador Carmona,México,1,0
1998,Jose Luis Chilavert,Paraguay,1,0
1998,Youssef Chippo,Marruecos,1,0
1998,Yong Soo Choi,Corea del Sur,1,0
1998,Liviu Ciobotariu,Rumania,1,0
1998,Ali Daei,Irán,1,0
1998,Duilio Davino,México,1,0
1998,Christopher Dawes,Jamaica,1,0
1998,Eric Deflandre,Bélgica,1,0
1998,Alessandro Del Piero,Italia,1,0
1998,Angelo Di Livio,Italia,1,0
1998,Bernard Diomede,Francia,1,0
1998,Goran Djorovic,RF de Yugoslavia,1,0
1998,Gordon Durie,Escocia,1,0
1998,Augustine Eguavoen,Nigeria,1,0
1998,Julio Cesar Enciso,Paraguay,1,0
1998,Fabian Estay,Chile,1,0
1998,Wolfgang Feiersinger,Austria,1,0
1998,Havard Flo,Noruega,1,0
1998,Tore Andre Flo,Noruega,1,0
1998,Quinton Fortune,Sudáfrica,1,0
1998,Ronald Fuentes,Chile,1,0
1998,Kevin Gallacher,Escocia,1,0
1998,Alberto Garcia Aspe,México,1,0
1998,Kais Ghodhbane,Túnez,1,0
1998,Julen Guerrero,España,1,0
1998,Stephane Guivarch,Francia,1,0
1998,Abdeljalil Hadda,Marruecos,1,0
1998,Thomas Haessler,Alemania,1,0
1998,Gheorghe Hagi,Rumania,1,0
1998,Frankie Hejduk,Estados Unidos,1,0
1998,Thomas Helveg,Dinamarca,1,0
1998,Luis Hernandez,México,1,0
1998,Takashi Hirano,Japón,1,0
1998,Jes Hogh,Dinamarca,1,0
1998,Masami Ihara,Japón,1,0
1998,Victor Ikpeba,Nigeria,1,0
1998,Adrian Ilie,Rumania,1,0
1998,Ilian Iliev,Bulgaria,1,0
1998,Paul Ince,Inglaterra,1,0
1998,Samuel Ipoua,Camerún,1,0
1998,Ben Iroha,Nigeria,1,0
1998,Pierre Issa,Sudáfrica,1,0
1998,Ivan Campo,España,1,0
1998,Trifon Ivanov,Bulgaria,1,0
1998,Willem Jackson,Sudáfrica,1,0
1998,Robert Jarni,Croacia,1,0
1998,Jens Jeremies,Alemania,1,0
1998,Wim Jonk,Paises Bajos,1,0
1998,Krunoslav Jurcic,Croacia,1,0
1998,Christian Karembeu,Francia,1,0
1998,Kiko,España,1,0
1998,Tae Young Kim,Corea del Sur,1,0
1998,Byung Ji Kim,Corea del Sur,1,0
1998,Radostin Kishishev,Bulgaria,1,0
1998,Juergen Klinsmann,Alemania,1,0
1998,Jong Soo Ko,Corea del Sur,1,0
1998,Lim Saeng Lee,Corea del Sur,1,0
1998,Leonardo,Brasil,1,0
1998,Oyvind Leonhardsen,Noruega,1,0
1998,Bixente Lizarazu,Francia,1,0
1998,Stephen Malcolm,Jamaica,1,0
1998,Mehrdad Minavand,Irán,1,0
1998,Zoran Mirkovic,RF de Yugoslavia,1,0
1998,Francesco Moriero,Italia,1,0
1998,Dorinel Munteanu,Rumania,1,0
1998,Erik Mykland,Noruega,1,0
1998,Miguel Angel Nadal,España,1,0
1998,Hiroshi Nanami,Japón,1,0
1998,Allan Nielsen,Dinamarca,1,0
1998,Pierre Njanka,Camerún,1,0
1998,David Nyathi,Sudáfrica,1,0
1998,Perica Ognjenovic,RF de Yugoslavia,1,0
1998,Jaime Ordiales,México,1,0
1998,Ricardo Pelaez Linares,México,1,0
1998,Luboslav Penev,Bulgaria,1,0
1998,Emmanuel Petit,Francia,1,0
1998,Zeljko Petrovic,RF de Yugoslavia,1,0
1998,Anton Pfeffer,Austria,1,0
1998,Eddie Pope,Estados Unidos,1,0
1998,Robert Prosinecki,Croacia,1,0
1998,Miguel Ramirez,Chile,1,0
1998,David Regis,Estados Unidos,1,0
1998,Hannes Reinmayr,Austria,1,0
1998,Michael Reiziger,Paises Bajos,1,0
1998,Claudio Reyna,Estados Unidos,1,0
1998,Carlos Roa,Argentina,1,0
1998,Roberto Carlos,Brasil,1,0
1998,Aristides Rojas,Paraguay,1,0
1998,Marcelo Salas,Chile,1,0
1998,Michael Schjonberg,Dinamarca,1,0
1998,Peter Schmeichel,Dinamarca,1,0
1998,Paul Scholes,Inglaterra,1,0
1998,David Seaman,Inglaterra,1,0
1998,Clarence Seedorf,Paises Bajos,1,0
1998,Roberto Sensini,Argentina,1,0
1998,Sergi,España,1,0
1998,Mauricio Serna,Colombia,1,0
1998,Alan Shearer,Inglaterra,1,0
1998,Diego Simeone,Argentina,1,0
1998,Skander Souayah,Túnez,1,0
1998,Lorenzo Staelens,Bélgica,1,0
1998,Dejan Stankovic,RF de Yugoslavia,1,0
1998,Igor Stimac,Croacia,1,0
1998,Hristo Stoichkov,Bulgaria,1,0
1998,Davor Suker,Croacia,1,0
1998,Nelson Tapia,Chile,1,0
1998,Pierre Van Hooijdonk,Paises Bajos,1,0
1998,Ivica Vastic,Austria,1,0
1998,Juan Veron,Argentina,1,0
1998,Gordan Vidovic,Bélgica,1,0
1998,Patrick Vieira,Francia,1,0
1998,German Villa,México,1,0
1998,Nelson Vivas,Argentina,1,0
1998,Pierre Wome,Camerún,1,0
1998,Motohiro Yamaguchi,Japón,1,0
1998,Ivan Zamorano,Chile,1,0
1998,Javad Zarincheh,Irán,1,0
1998,Ze Carlos Ii,Brasil,1,0
