anio,id_partido_str,num_partido,num_partido_seq,fuente,fecha,etapa,local,visitante,goles_local,goles_visitante,tiempo_extra,penales,penales_local,penales_visitante
1990,1990_gA_1,1,1,grupo_A,09-Jun-1990,Grupo A,Italia,Austria,1,0,NO,NO,,
1990,1990_gA_2,2,2,grupo_A,10-Jun-1990,Grupo A,Estados Unidos,Checoslovaquia,1,5,NO,NO,,
1990,1990_gA_3,3,3,grupo_A,14-Jun-1990,Grupo A,Italia,Estados Unidos,1,0,NO,NO,,
1990,1990_gA_4,4,4,grupo_A,15-Jun-1990,Grupo A,Austria,Checoslovaquia,0,1,NO,NO,,
1990,1990_gA_5,5,5,grupo_A,19-Jun-1990,Grupo A,Italia,Checoslovaquia,2,0,NO,NO,,
1990,1990_gA_6,6,6,grupo_A,19-Jun-1990,Grupo A,Austria,Estados Unidos,2,1,NO,NO,,
1990,1990_gB_1,1,7,grupo_B,08-Jun-1990,Grupo B,Argentina,Camerún,0,1,NO,NO,,
1990,1990_gB_2,2,8,grupo_B,09-Jun-1990,Grupo B,URSS,Rumania,0,2,NO,NO,,
1990,1990_gB_3,3,9,grupo_B,13-Jun-1990,Grupo B,Argentina,URSS,2,0,NO,NO,,
1990,1990_gB_4,4,10,grupo_B,14-Jun-1990,Grupo B,Camerún,Rumania,2,1,NO,NO,,
1990,1990_gB_5,5,11,grupo_B,18-Jun-1990,Grupo B,Argentina,Rumania,1,1,NO,NO,,
1990,1990_gB_6,6,12,grupo_B,18-Jun-1990,Grupo B,Camerún,URSS,0,4,NO,NO,,
1990,1990_gC_1,1,13,grupo_C,10-Jun-1990,Grupo C,Brasil,Suecia,2,1,NO,NO,,
1990,1990_gC_2,2,14,grupo_C,11-Jun-1990,Grupo C,Costa Rica,Escocia,1,0,NO,NO,,
1990,1990_gC_3,3,15,grupo_C,16-Jun-1990,Grupo C,Brasil,Costa Rica,1,0,NO,NO,,
1990,1990_gC_4,4,16,grupo_C,16-Jun-1990,Grupo C,Suecia,Escocia,1,2,NO,NO,,
1990,1990_gC_5,5,17,grupo_C,20-Jun-1990,Grupo C,Brasil,Escocia,1,0,NO,NO,,
1990,1990_gC_6,6,18,grupo_C,20-Jun-1990,Grupo C,Suecia,Costa Rica,1,2,NO,NO,,
1990,1990_gD_1,1,19,grupo_D,09-Jun-1990,Grupo D,Emiratos Arabes,Colombia,0,2,NO,NO,,
1990,1990_gD_2,2,20,grupo_D,10-Jun-1990,Grupo D,Alemania Occidental,Yugoslavia,4,1,NO,NO,,
1990,1990_gD_3,3,21,grupo_D,14-Jun-1990,Grupo D,Yugoslavia,Colombia,1,0,NO,NO,,
1990,1990_gD_4,4,22,grupo_D,15-Jun-1990,Grupo D,Alemania Occidental,Emiratos Arabes,5,1,NO,NO,,
1990,1990_gD_5,5,23,grupo_D,19-Jun-1990,Grupo D,Alemania Occidental,Colombia,1,1,NO,NO,,
1990,1990_gD_6,6,24,grupo_D,19-Jun-1990,Grupo D,Yugoslavia,Emiratos Arabes,4,1,NO,NO,,
1990,1990_gE_1,1,25,grupo_E,12-Jun-1990,Grupo E,Bélgica,Corea del Sur,2,0,NO,NO,,
1990,1990_gE_2,2,26,grupo_E,13-Jun-1990,Grupo E,Uruguay,España,0,0,NO,NO,,
1990,1990_gE_3,3,27,grupo_E,17-Jun-1990,Grupo E,Bélgica,Uruguay,3,1,NO,NO,,
