anio,id_partido_str,num_partido,num_partido_seq,fuente,fecha,etapa,local,visitante,goles_local,goles_visitante,tiempo_extra,penales,penales_local,penales_visitante
2022,2022_gA_1,1,1,grupo_A,20-Nov-2022,Grupo A,Catar,Ecuador,0,2,NO,NO,,
2022,2022_gA_2,2,2,grupo_A,21-Nov-2022,Grupo A,Senegal,Paises Bajos,0,2,NO,NO,,
2022,2022_gA_3,3,3,grupo_A,25-Nov-2022,Grupo A,Catar,Senegal,1,3,NO,NO,,
2022,2022_gA_4,4,4,grupo_A,25-Nov-2022,Grupo A,Paises Bajos,Ecuador,1,1,NO,NO,,
2022,2022_gA_5,5,5,grupo_A,29-Nov-2022,Grupo A,Paises Bajos,Catar,2,0,NO,NO,,
2022,2022_gA_6,6,6,grupo_A,29-Nov-2022,Grupo A,Ecuador,Senegal,1,2,NO,NO,,
2022,2022_gB_1,1,7,grupo_B,21-Nov-2022,Grupo B,Inglaterra,Irán,6,2,NO,NO,,
2022,2022_gB_2,2,8,grupo_B,21-Nov-2022,Grupo B,Estados Unidos,Gales,1,1,NO,NO,,
2022,2022_gB_3,3,9,grupo_B,25-Nov-2022,Grupo B,Gales,Irán,0,2,NO,NO,,
2022,2022_gB_4,4,10,grupo_B,25-Nov-2022,Grupo B,Inglaterra,Estados Unidos,0,0,NO,NO,,
2022,2022_gB_5,5,11,grupo_B,29-Nov-2022,Grupo B,Gales,Inglaterra,0,3,NO,NO,,
2022,2022_gB_6,6,12,grupo_B,29-Nov-2022,Grupo B,Irán,Estados Unidos,0,1,NO,NO,,
2022,2022_gC_1,1,13,grupo_C,22-Nov-2022,Grupo C,Argentina,Arabia Saudita,1,2,NO,NO,,
2022,2022_gC_2,2,14,grupo_C,22-Nov-2022,Grupo C,México,Polonia,0,0,NO,NO,,
2022,2022_gC_3,3,15,grupo_C,26-Nov-2022,Grupo C,Polonia,Arabia Saudita,2,0,NO,NO,,
2022,2022_gC_4,4,16,grupo_C,26-Nov-2022,Grupo C,Argentina,México,2,0,NO,NO,,
2022,2022_gC_5,5,17,grupo_C,30-Nov-2022,Grupo C,Arabia Saudita,México,1,2,NO,NO,,
2022,2022_gC_6,6,18,grupo_C,30-Nov-2022,Grupo C,Polonia,Argentina,0,2,NO,NO,,
2022,2022_gD_1,1,19,grupo_D,22-Nov-2022,Grupo D,Dinamarca,Túnez,0,0,NO,NO,,
2022,2022_gD_2,2,20,grupo_D,22-Nov-2022,Grupo D,Francia,Australia,4,1,NO,NO,,
2022,2022_gD_3,3,21,grupo_D,26-Nov-2022,Grupo D,Túnez,Australia,0,1,NO,NO,,
2022,2022_gD_4,4,22,grupo_D,26-Nov-2022,Grupo D,Francia,Dinamarca,2,1,NO,NO,,
2022,2022_gD_5,5,23,grupo_D,30-Nov-2022,Grupo D,Australia,Dinamarca,1,0,NO,NO,,
2022,2022_gD_6,6,24,grupo_D,30-Nov-2022,Grupo D,Túnez,Francia,1,0,NO,NO,,
2022,2022_gE_1,1,25,grupo_E,23-Nov-2022,Grupo E,Alemania,Japón,1,2,NO,NO,,
2022,2022_gE_2,2,26,grupo_E,23-Nov-2022,Grupo E,España,Costa Rica,7,0,NO,NO,,
2022,2022_gE_3,3,27,grupo_E,27-Nov-2022,Grupo E,Japón,Costa Rica,0,1,NO,NO,,
2022,2022_gE_4,4,28,grupo_E,27-Nov-2022,Grupo E,España,Alemania,1,1,NO,NO,,
2022,2022_gE_5,5,29,grupo_E,01-Dec-2022,Grupo E,Japón,España,2,1,NO,NO,,
2022,2022_gE_6,6,30,grupo_E,01-Dec-2022,Grupo E,Costa Rica,Alemania,2,4,NO,NO,,
2022,2022_gF_1,1,31,grupo_F,23-Nov-2022,Grupo F,Marruecos,Croacia,0,0,NO,NO,,
2022,2022_gF_2,2,32,grupo_F,23-Nov-2022,Grupo F,Bélgica,Canadá,1,0,NO,NO,,
2022,2022_gF_3,3,33,grupo_F,27-Nov-2022,Grupo F,Bélgica,Marruecos,0,2,NO,NO,,
2022,2022_gF_4,4,34,grupo_F,27-Nov-2022,Grupo F,Croacia,Canadá,4,1,NO,NO,,
2022,2022_gF_5,5,35,grupo_F,01-Dec-2022,Grupo F,Croacia,Bélgica,0,0,NO,NO,,
2022,2022_gF_6,6,36,grupo_F,01-Dec-2022,Grupo F,Canadá,Marruecos,1,2,NO,NO,,
2022,2022_gG_1,1,37,grupo_G,24-Nov-2022,Grupo G,Suiza,Camerún,1,0,NO,NO,,
2022,2022_gG_2,2,38,grupo_G,24-Nov-2022,Grupo G,Brasil,Serbia,2,0,NO,NO,,
2022,2022_gG_3,3,39,grupo_G,28-Nov-2022,Grupo G,Camerún,Serbia,3,3,NO,NO,,
2022,2022_gG_4,4,40,grupo_G,28-Nov-2022,Grupo G,Brasil,Suiza,1,0,NO,NO,,
2022,2022_gG_5,5,41,grupo_G,02-Dec-2022,Grupo G,Serbia,Suiza,2,3,NO,NO,,
2022,2022_gG_6,6,42,grupo_G,02-Dec-2022,Grupo G,Camerún,Brasil,1,0,NO,NO,,
2022,2022_gH_1,1,43,grupo_H,24-Nov-2022,Grupo H,Uruguay,Corea del Sur,0,0,NO,NO,,
2022,2022_gH_2,2,44,grupo_H,24-Nov-2022,Grupo H,Portugal,Ghana,3,2,NO,NO,,
2022,2022_gH_3,3,45,grupo_H,28-Nov-2022,Grupo H,Corea del Sur,Ghana,2,3,NO,NO,,
2022,2022_gH_4,4,46,grupo_H,28-Nov-2022,Grupo H,Portugal,Uruguay,2,0,NO,NO,,
2022,2022_gH_5,5,47,grupo_H,02-Dec-2022,Grupo H,Ghana,Uruguay,0,2,NO,NO,,
2022,2022_gH_6,6,48,grupo_H,02-Dec-2022,Grupo H,Corea del Sur,Portugal,2,1,NO,NO,,
2022,2022_r_1,1,49,resultados,20-Nov-2022,"1ra Ronda, Grupo A",Catar,Ecuador,0,2,NO,NO,,
2022,2022_r_2,2,50,resultados,21-Nov-2022,"1ra Ronda, Grupo B",Inglaterra,Irán,6,2,NO,NO,,
2022,2022_r_3,3,51,resultados,21-Nov-2022,"1ra Ronda, Grupo A",Senegal,Paises Bajos,0,2,NO,NO,,
2022,2022_r_4,4,52,resultados,21-Nov-2022,"1ra Ronda, Grupo B",Estados Unidos,Gales,1,1,NO,NO,,
2022,2022_r_5,5,53,resultados,22-Nov-2022,"1ra Ronda, Grupo C",Argentina,Arabia Saudita,1,2,NO,NO,,
2022,2022_r_6,6,54,resultados,22-Nov-2022,"1ra Ronda, Grupo D",Dinamarca,Túnez,0,0,NO,NO,,
2022,2022_r_7,7,55,resultados,22-Nov-2022,"1ra Ronda, Grupo C",México,Polonia,0,0,NO,NO,,
2022,2022_r_8,8,56,resultados,22-Nov-2022,"1ra Ronda, Grupo D",Francia,Australia,4,1,NO,NO,,
2022,2022_r_9,9,57,resultados,23-Nov-2022,"1ra Ronda, Grupo F",Marruecos,Croacia,0,0,NO,NO,,
2022,2022_r_10,10,58,resultados,23-Nov-2022,"1ra Ronda, Grupo E",Alemania,Japón,1,2,NO,NO,,
2022,2022_r_11,11,59,resultados,23-Nov-2022,"1ra Ronda, Grupo E",España,Costa Rica,7,0,NO,NO,,
2022,2022_r_12,12,60,resultados,23-Nov-2022,"1ra Ronda, Grupo F",Bélgica,Canadá,1,0,NO,NO,,
2022,2022_r_13,13,61,resultados,24-Nov-2022,"1ra Ronda, Grupo G",Suiza,Camerún,1,0,NO,NO,,
2022,2022_r_14,14,62,resultados,24-Nov-2022,"1ra Ronda, Grupo H",Uruguay,Corea del Sur,0,0,NO,NO,,
2022,2022_r_15,15,63,resultados,24-Nov-2022,"1ra Ronda, Grupo H",Portugal,Ghana,3,2,NO,NO,,
2022,2022_r_16,16,64,resultados,24-Nov-2022,"1ra Ronda, Grupo G",Brasil,Serbia,2,0,NO,NO,,
2022,2022_r_17,17,65,resultados,25-Nov-2022,"1ra Ronda, Grupo B",Gales,Irán,0,2,NO,NO,,
2022,2022_r_18,18,66,resultados,25-Nov-2022,"1ra Ronda, Grupo A",Catar,Senegal,1,3,NO,NO,,
