anio,id_partido_str,num_partido,num_partido_seq,fuente,fecha,etapa,local,visitante,goles_local,goles_visitante,tiempo_extra,penales,penales_local,penales_visitante
2018,2018_r_9,9,57,resultados,17-Jun-2018,"1ra Ronda, Grupo E",Brasil,Suiza,1,1,NO,NO,,
2018,2018_r_10,10,58,resultados,17-Jun-2018,"1ra Ronda, Grupo E",Costa Rica,Serbia,0,1,NO,NO,,
2018,2018_r_11,11,59,resultados,17-Jun-2018,"1ra Ronda, Grupo F",Alemania,México,0,1,NO,NO,,
2018,2018_r_12,12,60,resultados,18-Jun-2018,"1ra Ronda, Grupo F",Suecia,Corea del Sur,1,0,NO,NO,,
2018,2018_r_13,13,61,resultados,18-Jun-2018,"1ra Ronda, Grupo G",Bélgica,Panamá,3,0,NO,NO,,
2018,2018_r_14,14,62,resultados,18-Jun-2018,"1ra Ronda, Grupo G",Túnez,Inglaterra,1,2,NO,NO,,
2018,2018_r_15,15,63,resultados,19-Jun-2018,"1ra Ronda, Grupo H",Polonia,Senegal,1,2,NO,NO,,
2018,2018_r_16,16,64,resultados,19-Jun-2018,"1ra Ronda, Grupo H",Colombia,Japón,1,2,NO,NO,,
2018,2018_r_17,17,65,resultados,19-Jun-2018,"1ra Ronda, Grupo A",Rusia,Egipto,3,1,NO,NO,,
2018,2018_r_18,18,66,resultados,20-Jun-2018,"1ra Ronda, Grupo A",Uruguay,Arabia Saudita,1,0,NO,NO,,
2018,2018_r_19,19,67,resultados,20-Jun-2018,"1ra Ronda, Grupo B",Portugal,Marruecos,1,0,NO,NO,,
2018,2018_r_20,20,68,resultados,20-Jun-2018,"1ra Ronda, Grupo B",Irán,España,0,1,NO,NO,,
2018,2018_r_21,21,69,resultados,21-Jun-2018,"1ra Ronda, Grupo C",Francia,Perú,1,0,NO,NO,,
2018,2018_r_22,22,70,resultados,21-Jun-2018,"1ra Ronda, Grupo C",Dinamarca,Australia,1,1,NO,NO,,
2018,2018_r_23,23,71,resultados,21-Jun-2018,"1ra Ronda, Grupo D",Argentina,Croacia,0,3,NO,NO,,
2018,2018_r_24,24,72,resultados,22-Jun-2018,"1ra Ronda, Grupo D",Nigeria,Islandia,2,0,NO,NO,,
2018,2018_r_25,25,73,resultados,22-Jun-2018,"1ra Ronda, Grupo E",Brasil,Costa Rica,2,0,NO,NO,,
2018,2018_r_26,26,74,resultados,22-Jun-2018,"1ra Ronda, Grupo E",Serbia,Suiza,1,2,NO,NO,,
2018,2018_r_27,27,75,resultados,23-Jun-2018,"1ra Ronda, Grupo F",Alemania,Suecia,2,1,NO,NO,,
2018,2018_r_28,28,76,resultados,23-Jun-2018,"1ra Ronda, Grupo F",Corea del Sur,México,1,2,NO,NO,,
2018,2018_r_29,29,77,resultados,23-Jun-2018,"1ra Ronda, Grupo G",Bélgica,Túnez,5,2,NO,NO,,
2018,2018_r_30,30,78,resultados,24-Jun-2018,"1ra Ronda, Grupo G",Inglaterra,Panamá,6,1,NO,NO,,
2018,2018_r_31,31,79,resultados,24-Jun-2018,"1ra Ronda, Grupo H",Polonia,Colombia,0,3,NO,NO,,
2018,2018_r_32,32,80,resultados,24-Jun-2018,"1ra Ronda, Grupo H",Japón,Senegal,2,2,NO,NO,,
2018,2018_r_33,33,81,resultados,25-Jun-2018,"1ra Ronda, Grupo A",Uruguay,Rusia,3,0,NO,NO,,
2018,2018_r_34,34,82,resultados,25-Jun-2018,"1ra Ronda, Grupo A",Arabia Saudita,Egipto,2,1,NO,NO,,
2018,2018_r_35,35,83,resultados,25-Jun-2018,"1ra Ronda, Grupo B",Irán,Portugal,1,1,NO,NO,,
2018,2018_r_36,36,84,resultados,25-Jun-2018,"1ra Ronda, Grupo B",España,Marruecos,2,2,NO,NO,,
2018,2018_r_37,37,85,resultados,26-Jun-2018,"1ra Ronda, Grupo C",Dinamarca,Francia,0,0,NO,NO,,
2018,2018_r_38,38,86,resultados,26-Jun-2018,"1ra Ronda, Grupo C",Australia,Perú,0,2,NO,NO,,
2018,2018_r_39,39,87,resultados,26-Jun-2018,"1ra Ronda, Grupo D",Nigeria,Argentina,1,2,NO,NO,,
2018,2018_r_40,40,88,resultados,26-Jun-2018,"1ra Ronda, Grupo D",Islandia,Croacia,1,2,NO,NO,,
2018,2018_r_41,41,89,resultados,27-Jun-2018,"1ra Ronda, Grupo E",Serbia,Brasil,0,2,NO,NO,,
2018,2018_r_42,42,90,resultados,27-Jun-2018,"1ra Ronda, Grupo E",Suiza,Costa Rica,2,2,NO,NO,,
2018,2018_r_43,43,91,resultados,27-Jun-2018,"1ra Ronda, Grupo F",Corea del Sur,Alemania,2,0,NO,NO,,
2018,2018_r_44,44,92,resultados,27-Jun-2018,"1ra Ronda, Grupo F",México,Suecia,0,3,NO,NO,,
2018,2018_r_45,45,93,resultados,28-Jun-2018,"1ra Ronda, Grupo G",Inglaterra,Bélgica,0,1,NO,NO,,
2018,2018_r_46,46,94,resultados,28-Jun-2018,"1ra Ronda, Grupo G",Panamá,Túnez,1,2,NO,NO,,
2018,2018_r_47,47,95,resultados,28-Jun-2018,"1ra Ronda, Grupo H",Japón,Polonia,0,1,NO,NO,,
2018,2018_r_48,48,96,resultados,28-Jun-2018,"1ra Ronda, Grupo H",Senegal,Colombia,0,1,NO,NO,,
2018,2018_r_49,49,97,resultados,30-Jun-2018,Octavos,Uruguay,Portugal,2,1,NO,NO,,
2018,2018_r_50,50,98,resultados,30-Jun-2018,Octavos,Francia,Argentina,4,3,NO,NO,,
2018,2018_r_51,51,99,resultados,01-Jul-2018,Octavos,España,Rusia,1,1,SI,SI,3,4
2018,2018_r_52,52,100,resultados,01-Jul-2018,Octavos,Croacia,Dinamarca,1,1,SI,SI,3,2
2018,2018_r_53,53,101,resultados,02-Jul-2018,Octavos,Brasil,México,2,0,NO,NO,,
2018,2018_r_54,54,102,resultados,02-Jul-2018,Octavos,Bélgica,Japón,3,2,NO,NO,,
2018,2018_r_55,55,103,resultados,03-Jul-2018,Octavos,Suecia,Suiza,1,0,NO,NO,,
2018,2018_r_56,56,104,resultados,03-Jul-2018,Octavos,Colombia,Inglaterra,1,1,SI,SI,3,4
2018,2018_r_57,57,105,resultados,06-Jul-2018,Cuartos,Uruguay,Francia,0,2,NO,NO,,
2018,2018_r_58,58,106,resultados,06-Jul-2018,Cuartos,Brasil,Bélgica,1,2,NO,NO,,
2018,2018_r_59,59,107,resultados,07-Jul-2018,Cuartos,Rusia,Croacia,2,2,SI,SI,3,4
2018,2018_r_60,60,108,resultados,07-Jul-2018,Cuartos,Suecia,Inglaterra,0,2,NO,NO,,
2018,2018_r_61,61,109,resultados,10-Jul-2018,Semis,Francia,Bélgica,1,0,NO,NO,,
2018,2018_r_62,62,110,resultados,11-Jul-2018,Semis,Croacia,Inglaterra,2,1,SI,NO,,
2018,2018_r_63,63,111,resultados,14-Jul-2018,3er Puesto,Bélgica,Inglaterra,2,0,NO,NO,,
2018,2018_r_64,64,112,resultados,15-Jul-2018,Final,Francia,Croacia,4,2,NO,NO,,
